# ffmpeg 2-pass log file, using xvid codec
# Do not modify. libxvidcore version: 1.2.1

p 2 0 864 192 2565 1139
b 3 0 1056 0 410 403
b 3 0 1056 0 419 419
p 2 0 708 348 2134 1053
b 3 0 1056 0 481 470
b 3 0 1056 0 488 484
p 2 0 710 346 2675 1030
b 3 0 1056 0 384 383
b 3 0 1056 0 522 483
p 2 0 710 346 3418 1047
b 3 0 1056 0 541 540
b 3 0 1056 0 546 544
p 2 0 842 214 2490 1117
b 3 0 1056 0 402 395
b 3 0 1056 0 429 428
p 2 0 723 333 2397 1032
b 3 0 1056 0 419 418
b 3 0 1056 0 439 439
p 2 0 673 383 1746 1010
b 3 0 1056 0 380 379
b 3 0 1056 0 414 412
p 2 0 663 393 1845 1013
b 3 0 1056 0 545 542
b 3 0 1056 0 576 574
p 2 0 860 196 2882 1140
b 3 0 1056 0 394 392
b 3 0 1056 0 411 409
p 2 0 688 368 2383 1042
b 3 0 1056 0 453 445
b 3 0 1056 0 455 446
p 2 0 733 323 3722 1070
b 3 0 1056 0 383 382
b 3 0 1056 0 470 448
p 2 0 701 355 4046 1070
b 3 0 1056 0 490 485
b 3 0 1056 0 507 499
p 2 0 855 201 4075 1147
b 3 0 1056 0 382 380
b 3 0 1056 0 421 411
p 2 0 725 331 2786 1049
b 3 0 1056 0 425 421
b 3 0 1056 0 440 439
p 2 0 725 331 2256 1035
b 3 0 1056 0 404 403
b 3 0 1056 0 374 371
p 2 0 637 419 2664 1033
b 3 0 1056 0 549 546
b 3 0 1056 0 509 508
p 2 0 842 214 3544 1134
b 3 0 1056 0 399 398
b 3 0 1056 0 442 439
p 2 0 651 405 3394 1042
b 3 0 1056 0 445 442
b 3 0 1056 0 438 434
p 2 0 743 313 2338 1036
b 3 0 1056 0 422 415
b 3 0 1056 0 417 416
p 2 0 671 385 2169 1014
b 3 0 1056 0 480 478
b 3 0 1056 0 532 531
p 2 0 783 273 2297 1081
b 3 0 1056 0 325 325
b 3 0 1056 0 355 355
p 2 0 657 399 2398 1021
b 3 0 1056 0 395 394
b 3 0 1056 0 441 440
p 2 0 628 428 1937 995
b 3 0 1056 0 356 355
b 3 0 1056 0 335 335
p 2 0 601 455 1771 988
b 3 0 1056 0 514 514
b 3 0 1056 0 528 527
p 2 0 833 223 2784 1096
b 3 0 1056 0 368 367
b 3 0 1056 0 375 375
p 2 0 698 358 1977 1026
b 3 0 1056 0 392 390
b 3 0 1056 0 398 397
p 2 0 690 366 2334 1022
b 3 0 1056 0 343 342
b 3 0 1056 0 371 371
p 2 0 636 420 2110 1019
b 3 0 1056 0 558 556
b 3 0 1056 0 536 535
p 2 0 798 258 2865 1111
b 3 0 1056 0 444 443
b 3 0 1056 0 464 462
p 2 0 615 441 2369 1009
b 3 0 1056 0 461 460
b 3 0 1056 0 456 456
p 2 0 624 432 1763 993
b 3 0 1056 0 393 391
b 3 0 1056 0 414 414
p 2 0 660 396 2327 999
b 3 0 1056 0 575 567
b 3 0 1056 0 530 527
p 2 0 819 237 2964 1104
b 3 0 1056 0 426 400
b 3 0 1056 0 440 421
p 2 0 704 352 2085 1038
b 3 0 1056 0 461 458
b 3 0 1056 0 512 469
p 2 0 645 411 2360 1004
b 3 0 1056 0 518 418
b 3 0 1056 0 551 446
p 2 0 698 358 3814 1071
b 3 0 1056 0 597 543
b 3 0 1056 0 654 588
p 2 0 826 230 4104 1156
b 3 0 1056 0 346 346
b 3 0 1056 0 377 374
p 2 0 785 271 3103 1085
b 3 0 1056 0 437 427
b 3 0 1056 0 450 450
p 2 0 712 344 2065 1045
b 3 0 1056 0 398 396
b 3 0 1056 0 414 412
p 2 0 762 294 2715 1063
b 3 0 1056 0 572 566
b 3 0 1056 0 621 617
p 2 0 785 271 3448 1117
b 3 0 1056 0 353 353
b 3 0 1056 0 378 378
p 2 0 707 349 2848 1045
b 3 0 1056 0 410 406
b 3 0 1056 0 433 433
p 2 0 699 357 2216 1009
b 3 0 1056 0 399 399
b 3 0 1056 0 450 446
p 2 0 712 344 3030 1044
b 3 0 1056 0 525 521
b 3 0 1056 0 499 498
p 2 0 796 260 2305 1098
b 3 0 1056 0 333 331
b 3 0 1056 0 378 378
p 2 0 678 378 2312 1026
b 3 0 1056 0 414 411
b 3 0 1056 0 414 412
p 2 0 671 385 1919 999
b 3 0 1056 0 311 304
b 3 0 1056 0 345 344
p 2 0 561 495 2011 982
b 3 0 1056 0 498 497
b 3 0 1056 0 503 503
p 2 0 828 228 2344 1104
b 3 0 1056 0 395 394
b 3 0 1056 0 401 401
p 2 0 582 474 1704 1008
b 3 0 1056 0 424 424
b 3 0 1056 0 429 429
p 2 0 647 409 1530 998
b 3 0 1056 0 331 331
b 3 0 1056 0 355 355
p 2 0 651 405 1629 996
b 3 0 1056 0 445 444
b 3 0 1056 0 429 427
p 2 0 828 228 2204 1102
b 3 0 1056 0 340 340
b 3 0 1056 0 379 377
p 2 0 666 390 2000 1017
b 3 0 1056 0 394 394
b 3 0 1056 0 431 431
p 2 0 678 378 1712 1002
b 3 0 1056 0 323 321
b 3 0 1056 0 390 390
p 2 0 684 372 2249 1014
b 3 0 1056 0 490 489
b 3 0 1056 0 514 510
p 2 0 810 246 3519 1122
b 3 0 1056 0 419 412
b 3 0 1056 0 531 455
p 2 0 724 332 2766 1045
b 3 0 1056 0 448 422
b 3 0 1056 0 496 423
p 2 0 710 346 2264 1024
b 3 0 1056 0 360 332
b 3 0 1056 0 398 379
p 2 0 612 444 2284 997
b 3 0 1056 0 443 440
b 3 0 1056 0 424 417
p 2 0 835 221 2550 1096
b 3 0 1056 0 330 328
b 3 0 1056 0 401 384
p 2 0 765 291 2484 1030
b 3 0 1056 0 355 343
b 3 0 1056 0 456 451
p 2 0 830 226 2520 1090
b 3 0 1056 0 403 396
b 3 0 1056 0 619 613
p 2 0 908 148 2988 1130
b 3 0 1056 0 486 482
b 3 0 1056 0 522 517
p 2 0 997 59 3825 1232
b 3 0 1056 0 532 531
b 3 0 1056 0 583 574
p 2 0 871 185 2604 1127
b 3 0 1056 0 550 549
b 3 0 1056 0 588 588
p 2 0 902 154 2169 1139
b 3 0 1056 0 463 462
b 3 0 1056 0 514 513
p 2 0 790 266 2016 1083
b 3 0 1056 0 629 564
b 3 0 1056 0 656 620
p 2 0 892 164 3035 1176
b 3 0 1056 0 421 416
b 3 0 1056 0 441 441
p 2 0 808 248 2981 1097
b 3 0 1056 0 585 518
b 3 0 1056 0 656 577
p 2 0 773 283 3455 1072
b 3 0 1056 0 452 437
b 3 0 1056 0 425 423
p 2 0 777 279 2374 1064
b 3 0 1056 0 548 544
b 3 0 1056 0 548 544
p 2 0 895 161 3000 1151
b 3 0 1056 0 397 396
b 3 0 1056 0 482 477
p 2 0 814 242 3379 1105
b 3 0 1056 0 396 392
b 3 0 1056 0 515 507
p 2 0 943 113 3939 1165
b 3 0 1056 0 372 372
b 3 0 1056 0 690 664
p 2 0 950 106 4649 1162
b 3 0 1056 0 450 435
b 3 0 1056 0 529 510
p 2 0 1038 18 4903 1293
b 3 0 1056 0 515 509
b 3 0 1056 0 739 729
p 2 0 956 100 4370 1172
b 3 0 1056 0 551 551
b 3 0 1056 0 725 713
p 2 0 963 93 3781 1256
b 3 0 1056 0 517 505
b 3 0 1056 0 645 623
p 2 0 953 103 4695 1195
b 3 0 1056 0 566 552
b 3 0 1056 0 660 644
p 2 0 1014 42 5196 1298
b 3 0 1056 0 617 522
b 3 0 1056 0 695 549
p 2 0 945 111 4757 1228
b 3 0 1056 0 586 551
b 3 0 1056 0 636 593
p 2 0 937 119 4694 1229
b 3 0 1056 0 438 431
b 3 0 1056 0 511 501
p 2 0 890 166 3824 1176
b 3 0 1056 0 660 645
b 3 0 1056 0 614 600
p 2 0 923 133 3236 1196
b 3 0 1056 0 466 465
b 3 0 1056 0 516 515
p 2 0 861 195 2910 1120
b 3 0 1056 0 522 517
b 3 0 1056 0 519 519
p 2 0 819 237 2235 1063
b 3 0 1056 0 449 448
b 3 0 1056 0 418 417
p 2 0 797 259 1983 1087
b 3 0 1056 0 319 319
b 3 0 1056 0 311 311
i 2 1056 0 0 22909 3955
b 3 0 1056 0 597 585
b 3 0 1056 0 639 613
p 2 0 923 133 2322 1148
b 3 0 1056 0 586 577
b 3 0 1056 0 617 610
p 2 0 913 143 3214 1150
b 3 0 1056 0 526 486
b 3 0 1056 0 587 547
p 2 0 930 126 3872 1216
b 3 0 1056 0 683 682
b 3 0 1056 0 669 666
p 2 0 962 94 3786 1238
b 3 0 1056 0 449 445
b 3 0 1056 0 575 549
p 2 0 968 88 4244 1217
b 3 0 1056 0 620 617
b 3 0 1056 0 651 645
p 2 0 862 194 3098 1113
b 3 0 1056 0 551 484
b 3 0 1056 0 545 520
p 2 0 881 175 3147 1152
b 3 0 1056 0 651 647
b 3 0 1056 0 677 661
p 2 0 922 134 3115 1164
b 3 0 1056 0 489 485
b 3 0 1056 0 581 540
p 2 0 865 191 2960 1120
b 3 0 1056 0 520 502
b 3 0 1056 0 524 519
p 2 0 862 194 2948 1143
b 3 0 1056 0 520 455
b 3 0 1056 0 575 504
p 2 0 887 169 4233 1158
b 3 0 1056 0 555 551
b 3 0 1056 0 594 571
p 2 0 981 75 4505 1230
b 3 0 1056 0 462 456
b 3 0 1056 0 482 481
p 2 0 862 194 3166 1127
b 3 0 1056 0 564 522
b 3 0 1056 0 644 567
p 2 0 820 236 3856 1122
b 3 0 1056 0 449 431
b 3 0 1056 0 491 472
p 2 0 833 223 3845 1117
b 3 0 1056 0 595 589
b 3 0 1056 0 583 578
p 2 0 917 139 3321 1177
b 3 0 1056 0 490 445
b 3 0 1056 0 529 500
p 2 0 837 219 3755 1140
b 3 0 1056 0 486 474
b 3 0 1056 0 666 599
p 2 0 856 200 4498 1147
b 3 0 1056 0 421 419
b 3 0 1056 0 496 485
p 2 0 758 298 2983 1084
b 3 0 1056 0 598 576
b 3 0 1056 0 576 564
p 2 0 850 206 3222 1131
b 3 0 1056 0 378 377
b 3 0 1056 0 429 427
p 2 0 771 285 2965 1071
b 3 0 1056 0 500 485
b 3 0 1056 0 483 477
p 2 0 699 357 2283 1040
b 3 0 1056 0 370 369
b 3 0 1056 0 432 428
p 2 0 737 319 2487 1060
b 3 0 1056 0 588 586
b 3 0 1056 0 589 587
p 2 0 868 188 2939 1154
b 3 0 1056 0 450 439
b 3 0 1056 0 454 447
p 2 0 787 269 2738 1100
b 3 0 1056 0 697 577
b 3 0 1056 0 617 578
p 2 0 905 151 4826 1157
b 3 0 1056 0 830 502
b 3 0 1056 0 918 589
p 2 0 884 172 4914 1193
b 3 0 1056 0 1029 691
b 3 0 1056 0 1106 665
p 2 0 881 175 5193 1217
b 3 0 1056 0 534 453
b 3 0 1056 0 688 534
p 2 0 889 167 4476 1196
b 3 0 1056 0 681 574
b 3 0 1056 0 769 617
p 2 0 796 260 4260 1133
b 3 0 1056 0 763 549
b 3 0 1056 0 847 545
p 2 0 811 245 4856 1163
b 3 0 1056 0 1195 724
b 3 0 1056 0 1153 748
p 2 0 834 222 4457 1186
b 3 0 1056 0 548 464
b 3 0 1056 0 550 522
p 2 0 797 259 4200 1119
b 3 0 1056 0 598 546
b 3 0 1056 0 592 546
p 2 0 757 299 4322 1105
b 3 0 1056 0 517 436
b 3 0 1056 0 642 538
p 2 0 756 300 4403 1114
b 3 0 1056 0 606 600
b 3 0 1056 0 578 573
p 2 0 840 216 3883 1146
b 3 0 1056 0 429 407
b 3 0 1056 0 464 444
p 2 0 852 204 4245 1115
b 3 0 1056 0 433 432
b 3 0 1056 0 533 522
p 2 0 861 195 4858 1143
b 3 0 1056 0 435 429
b 3 0 1056 0 473 469
p 2 0 874 182 3739 1081
b 3 0 1056 0 426 417
b 3 0 1056 0 514 496
p 2 0 945 111 4933 1194
b 3 0 1056 0 388 385
b 3 0 1056 0 457 452
p 2 0 828 228 3647 1080
b 3 0 1056 0 428 427
b 3 0 1056 0 467 467
p 2 0 876 180 2984 1100
b 3 0 1056 0 400 400
b 3 0 1056 0 434 434
p 2 0 863 193 2712 1078
b 3 0 1056 0 465 465
b 3 0 1056 0 452 452
p 2 0 979 77 3852 1209
b 3 0 1056 0 417 415
b 3 0 1056 0 444 439
p 2 0 844 212 3214 1094
b 3 0 1056 0 544 505
b 3 0 1056 0 676 583
p 2 0 874 182 4056 1143
b 3 0 1056 0 397 380
b 3 0 1056 0 512 492
p 2 0 850 206 4052 1129
b 3 0 1056 0 579 532
b 3 0 1056 0 587 527
p 2 0 942 114 3584 1188
b 3 0 1056 0 420 401
b 3 0 1056 0 447 438
p 2 0 757 299 3444 1116
b 3 0 1056 0 490 477
b 3 0 1056 0 545 533
p 2 0 860 196 4098 1125
b 3 0 1056 0 446 423
b 3 0 1056 0 598 533
p 2 0 838 218 4433 1126
b 3 0 1056 0 655 634
b 3 0 1056 0 623 614
p 2 0 872 184 3620 1153
b 3 0 1056 0 430 412
b 3 0 1056 0 501 491
p 2 0 782 274 4225 1129
b 3 0 1056 0 523 484
b 3 0 1056 0 493 474
p 2 0 824 232 3867 1103
b 3 0 1056 0 437 419
b 3 0 1056 0 544 465
p 2 0 735 321 4054 1084
b 3 0 1056 0 535 534
b 3 0 1056 0 612 605
p 2 0 852 204 4082 1152
b 3 0 1056 0 356 356
b 3 0 1056 0 459 458
p 2 0 808 248 3913 1126
b 3 0 1056 0 438 437
b 3 0 1056 0 570 541
p 2 0 834 222 4353 1098
b 3 0 1056 0 397 392
b 3 0 1056 0 468 458
p 2 0 764 292 3470 1084
b 3 0 1056 0 655 636
b 3 0 1056 0 588 574
p 2 0 809 247 3860 1139
b 3 0 1056 0 416 384
b 3 0 1056 0 450 434
p 2 0 801 255 3893 1119
b 3 0 1056 0 503 483
b 3 0 1056 0 544 522
p 2 0 748 308 3700 1071
b 3 0 1056 0 493 446
b 3 0 1056 0 483 472
p 2 0 735 321 3982 1089
b 3 0 1056 0 675 582
b 3 0 1056 0 727 587
p 2 0 842 214 4518 1160
b 3 0 1056 0 442 433
b 3 0 1056 0 478 467
p 2 0 766 290 3198 1087
b 3 0 1056 0 454 443
b 3 0 1056 0 443 435
p 2 0 751 305 2955 1056
b 3 0 1056 0 402 396
b 3 0 1056 0 422 410
p 2 0 773 283 3765 1078
b 3 0 1056 0 557 549
b 3 0 1056 0 580 569
p 2 0 806 250 3783 1125
b 3 0 1056 0 370 365
b 3 0 1056 0 370 369
p 2 0 770 286 3068 1063
b 3 0 1056 0 426 419
b 3 0 1056 0 535 519
p 2 0 781 275 3087 1061
b 3 0 1056 0 395 389
b 3 0 1056 0 413 411
p 2 0 737 319 3232 1064
b 3 0 1056 0 566 555
b 3 0 1056 0 553 549
p 2 0 870 186 4329 1151
b 3 0 1056 0 462 415
b 3 0 1056 0 497 421
p 2 0 784 272 4474 1109
b 3 0 1056 0 518 478
b 3 0 1056 0 498 492
p 2 0 712 344 2981 1054
b 3 0 1056 0 451 444
b 3 0 1056 0 543 487
p 2 0 762 294 3157 1078
b 3 0 1056 0 615 607
b 3 0 1056 0 631 612
p 2 0 852 204 3599 1144
b 3 0 1056 0 474 442
b 3 0 1056 0 454 443
p 2 0 785 271 3951 1115
b 3 0 1056 0 639 522
b 3 0 1056 0 775 610
p 2 0 776 280 4343 1070
b 3 0 1056 0 382 366
b 3 0 1056 0 529 480
p 2 0 770 286 4074 1091
b 3 0 1056 0 615 592
b 3 0 1056 0 578 570
p 2 0 802 254 3473 1116
b 3 0 1056 0 461 428
b 3 0 1056 0 500 485
p 2 0 731 325 3871 1083
b 3 0 1056 0 443 434
b 3 0 1056 0 488 474
p 2 0 653 403 3676 1042
b 3 0 1056 0 424 418
b 3 0 1056 0 440 440
p 2 0 715 341 2498 1056
b 3 0 1056 0 571 565
b 3 0 1056 0 562 556
p 2 0 809 247 3018 1117
b 3 0 1056 0 401 397
b 3 0 1056 0 468 460
p 2 0 768 288 2539 1059
b 3 0 1056 0 498 467
b 3 0 1056 0 546 506
p 2 0 740 316 3568 1082
b 3 0 1056 0 353 350
b 3 0 1056 0 522 490
p 2 0 758 298 3476 1095
b 3 0 1056 0 448 434
b 3 0 1056 0 532 501
p 2 0 906 150 4083 1161
b 3 0 1056 0 452 439
b 3 0 1056 0 455 453
p 2 0 804 252 3949 1111
b 3 0 1056 0 466 463
b 3 0 1056 0 484 472
p 2 0 708 348 2613 1059
b 3 0 1056 0 384 379
b 3 0 1056 0 420 416
p 2 0 771 285 3092 1073
b 3 0 1056 0 579 576
b 3 0 1056 0 610 603
p 2 0 828 228 3468 1105
b 3 0 1056 0 483 433
b 3 0 1056 0 470 449
p 2 0 795 261 3531 1122
b 3 0 1056 0 582 536
b 3 0 1056 0 563 517
p 2 0 726 330 4052 1076
b 3 0 1056 0 728 472
b 3 0 1056 0 804 525
p 2 0 835 221 4019 1119
b 3 0 1056 0 736 636
b 3 0 1056 0 858 659
p 2 0 875 181 4422 1159
b 3 0 1056 0 344 341
b 3 0 1056 0 450 416
p 2 0 828 228 4094 1122
b 3 0 1056 0 453 447
b 3 0 1056 0 479 478
p 2 0 757 299 2252 1030
b 3 0 1056 0 487 476
b 3 0 1056 0 350 350
p 2 0 742 314 3531 1068
b 3 0 1056 0 326 326
b 3 0 1056 0 339 327
i 2 1056 0 0 23146 3952
b 3 0 1056 0 589 588
b 3 0 1056 0 659 657
p 2 0 955 101 3108 1183
b 3 0 1056 0 563 559
b 3 0 1056 0 615 606
p 2 0 921 135 3160 1180
b 3 0 1056 0 468 435
b 3 0 1056 0 505 491
p 2 0 875 181 5021 1185
b 3 0 1056 0 774 698
b 3 0 1056 0 876 707
p 2 0 946 110 5212 1255
b 3 0 1056 0 538 465
b 3 0 1056 0 577 486
p 2 0 834 222 3973 1140
b 3 0 1056 0 734 582
b 3 0 1056 0 982 658
p 2 0 854 202 4288 1156
b 3 0 1056 0 877 528
b 3 0 1056 0 749 543
p 2 0 854 202 4469 1154
b 3 0 1056 0 749 658
b 3 0 1056 0 747 654
p 2 0 921 135 3889 1187
b 3 0 1056 0 499 415
b 3 0 1056 0 536 497
p 2 0 871 185 4128 1159
b 3 0 1056 0 582 490
b 3 0 1056 0 491 453
p 2 0 830 226 4491 1144
b 3 0 1056 0 823 462
b 3 0 1056 0 822 492
p 2 0 750 306 3898 1116
b 3 0 1056 0 934 663
b 3 0 1056 0 995 652
p 2 0 875 181 4471 1176
b 3 0 1056 0 644 420
b 3 0 1056 0 750 495
p 2 0 815 241 4867 1164
b 3 0 1056 0 738 551
b 3 0 1056 0 774 520
p 2 0 801 255 4774 1154
b 3 0 1056 0 671 495
b 3 0 1056 0 709 483
p 2 0 827 229 4664 1146
b 3 0 1056 0 1386 903
b 3 0 1056 0 1351 836
p 2 0 900 156 6122 1247
b 3 0 1056 0 1418 762
b 3 0 1056 0 1097 682
p 2 0 793 263 5640 1214
b 3 0 1056 0 1172 703
b 3 0 1056 0 1339 682
p 2 0 901 155 5546 1208
b 3 0 1056 0 1278 668
b 3 0 1056 0 1397 683
p 2 0 857 199 5666 1210
b 3 0 1056 0 1412 773
b 3 0 1056 0 1551 796
p 2 0 857 199 5816 1229
b 3 0 1056 0 1206 570
b 3 0 1056 0 1214 623
p 2 0 823 233 5422 1176
b 3 0 1056 0 1020 608
b 3 0 1056 0 998 589
p 2 0 846 210 5147 1168
b 3 0 1056 0 833 510
b 3 0 1056 0 948 565
p 2 0 891 165 5558 1214
b 3 0 1056 0 762 593
b 3 0 1056 0 801 663
p 2 0 912 144 5553 1230
b 3 0 1056 0 860 509
b 3 0 1056 0 838 514
p 2 0 883 173 5865 1218
b 3 0 1056 0 869 548
b 3 0 1056 0 1033 591
p 2 0 840 216 6041 1196
b 3 0 1056 0 974 518
b 3 0 1056 0 1079 582
p 2 0 915 141 6304 1242
b 3 0 1056 0 630 567
b 3 0 1056 0 725 622
p 2 0 925 131 6084 1252
b 3 0 1056 0 492 403
b 3 0 1056 0 546 455
p 2 0 902 154 5500 1204
b 3 0 1056 0 776 502
b 3 0 1056 0 870 531
p 2 0 867 189 5107 1147
b 3 0 1056 0 688 451
b 3 0 1056 0 795 496
p 2 0 813 243 5297 1163
b 3 0 1056 0 654 580
b 3 0 1056 0 765 636
p 2 0 886 170 5091 1185
b 3 0 1056 0 409 407
b 3 0 1056 0 483 464
p 2 0 783 273 3999 1128
b 3 0 1056 0 447 433
b 3 0 1056 0 477 475
p 2 0 776 280 4175 1100
b 3 0 1056 0 371 363
b 3 0 1056 0 425 405
p 2 0 816 240 4405 1124
b 3 0 1056 0 527 522
b 3 0 1056 0 542 530
p 2 0 844 212 4321 1159
b 3 0 1056 0 433 419
b 3 0 1056 0 408 408
p 2 0 752 304 3350 1082
b 3 0 1056 0 455 431
b 3 0 1056 0 536 472
p 2 0 688 368 3763 1074
b 3 0 1056 0 395 385
b 3 0 1056 0 479 452
p 2 0 736 320 3968 1079
b 3 0 1056 0 569 563
b 3 0 1056 0 561 550
p 2 0 838 218 3272 1152
b 3 0 1056 0 416 409
b 3 0 1056 0 415 409
p 2 0 783 273 3238 1077
b 3 0 1056 0 639 483
b 3 0 1056 0 836 561
p 2 0 816 240 4990 1119
b 3 0 1056 0 1018 545
b 3 0 1056 0 931 570
p 2 0 831 225 5399 1143
b 3 0 1056 0 694 548
b 3 0 1056 0 735 536
p 2 0 883 173 4905 1195
b 3 0 1056 0 602 412
b 3 0 1056 0 669 460
p 2 0 838 218 5850 1171
b 3 0 1056 0 793 512
b 3 0 1056 0 854 549
p 2 0 853 203 4729 1148
b 3 0 1056 0 1200 660
b 3 0 1056 0 1675 742
p 2 0 969 87 6147 1200
b 3 0 1056 0 1847 683
b 3 0 1056 0 1824 933
p 2 1 1044 11 5359 1262
b 3 0 1056 0 1418 700
b 3 0 1056 0 1531 670
p 2 0 955 101 6065 1257
b 3 0 1056 0 813 552
b 3 0 1056 0 793 566
p 2 0 906 150 5613 1190
b 3 0 1056 0 764 503
b 3 0 1056 0 760 530
p 2 0 826 230 5041 1174
b 3 0 1056 0 841 642
b 3 0 1056 0 807 640
p 2 0 951 105 5067 1223
b 3 0 1056 0 397 389
b 3 0 1056 0 445 435
p 2 0 840 216 4018 1125
b 3 0 1056 0 467 456
b 3 0 1056 0 469 464
p 2 0 810 246 3143 1086
b 3 0 1056 0 601 424
b 3 0 1056 0 614 437
p 2 0 731 325 4392 1105
b 3 0 1056 0 537 514
b 3 0 1056 0 602 562
p 2 0 899 157 4236 1177
b 3 0 1056 0 467 417
b 3 0 1056 0 465 429
p 2 0 783 273 4354 1133
b 3 0 1056 0 500 455
b 3 0 1056 0 526 485
p 2 0 756 300 3953 1107
b 3 0 1056 0 557 426
b 3 0 1056 0 622 462
p 2 0 722 334 4636 1126
b 3 0 1056 0 836 575
b 3 0 1056 0 786 570
p 2 0 874 182 4867 1190
b 3 0 1056 0 545 380
b 3 0 1056 0 603 432
p 2 0 830 226 3652 1125
b 3 0 1056 0 643 472
b 3 0 1056 0 777 521
p 2 0 818 238 4402 1121
b 3 0 1056 0 453 388
b 3 0 1056 0 624 474
p 2 0 843 213 4716 1121
b 3 0 1056 0 549 526
b 3 0 1056 0 531 502
p 2 0 935 121 4448 1190
b 3 0 1056 0 471 447
b 3 0 1056 0 467 441
p 2 0 839 217 4500 1136
b 3 0 1056 0 901 510
b 3 0 1056 0 965 585
p 2 0 887 169 4838 1179
b 3 0 1056 0 532 416
b 3 0 1056 0 713 521
p 2 0 825 231 5026 1170
b 3 0 1056 0 526 502
b 3 0 1056 0 538 523
p 2 0 946 110 5163 1217
b 3 0 1056 0 422 403
b 3 0 1056 0 475 447
p 2 0 826 230 3921 1118
b 3 0 1056 0 461 459
b 3 0 1056 0 488 483
p 2 0 748 308 3009 1088
b 3 0 1056 0 425 412
b 3 0 1056 0 452 426
p 2 0 871 185 4319 1120
b 3 0 1056 0 517 514
b 3 0 1056 0 551 543
p 2 0 889 167 3496 1162
b 3 0 1056 0 414 404
b 3 0 1056 0 467 448
p 2 0 789 267 2831 1071
b 3 0 1056 0 418 415
b 3 0 1056 0 460 456
p 2 0 767 289 3344 1081
b 3 0 1056 0 419 381
b 3 0 1056 0 494 442
p 2 0 756 300 3366 1079
b 3 0 1056 0 566 518
b 3 0 1056 0 534 498
p 2 0 884 172 4083 1192
b 3 0 1056 0 524 452
b 3 0 1056 0 415 384
p 2 0 794 262 4160 1124
b 3 0 1056 0 821 508
b 3 0 1056 0 1001 535
p 2 0 885 171 4354 1162
b 3 0 1056 0 588 420
b 3 0 1056 0 698 488
p 2 0 898 158 4819 1157
b 3 0 1056 0 567 529
b 3 0 1056 0 572 542
p 2 0 925 131 3456 1174
b 3 0 1056 0 541 461
b 3 0 1056 0 438 395
p 2 0 764 292 3754 1102
b 3 0 1056 0 506 441
b 3 0 1056 0 487 434
p 2 0 807 249 4087 1121
b 3 0 1056 0 380 370
b 3 0 1056 0 426 420
p 2 0 751 305 4172 1097
b 3 0 1056 0 413 405
b 3 0 1056 0 438 435
p 2 0 931 125 4066 1172
b 3 0 1056 0 389 383
b 3 0 1056 0 451 446
p 2 0 885 171 2980 1100
b 3 0 1056 0 484 464
b 3 0 1056 0 455 451
p 2 0 894 162 4032 1144
b 3 0 1056 0 477 404
b 3 0 1056 0 532 479
p 2 0 885 171 4170 1131
b 3 0 1056 0 647 557
b 3 0 1056 0 602 542
p 2 0 935 121 4090 1179
b 3 0 1056 0 790 502
b 3 0 1056 0 728 470
p 2 0 920 136 4912 1185
b 3 0 1056 0 1046 614
b 3 0 1056 0 864 608
p 2 0 922 134 5157 1193
b 3 0 1056 0 596 466
b 3 0 1056 0 625 518
p 2 0 860 196 4695 1158
b 3 0 1056 0 932 756
b 3 0 1056 0 1103 721
p 2 0 939 117 4613 1210
b 3 0 1056 0 1355 705
b 3 0 1056 0 1217 778
p 2 0 860 196 4654 1200
b 3 0 1056 0 943 690
b 3 0 1056 0 998 687
p 2 0 846 210 4531 1212
b 3 0 1056 0 938 659
b 3 0 1056 0 1285 656
p 2 0 846 210 5055 1168
b 3 0 1056 0 1001 639
b 3 0 1056 0 963 619
p 2 0 977 79 4877 1206
b 3 0 1056 0 849 548
b 3 0 1056 0 1010 559
p 2 0 908 148 4850 1181
b 3 0 1056 0 887 591
b 3 0 1056 0 801 551
p 2 0 865 191 4409 1156
b 3 0 1056 0 790 507
b 3 0 1056 0 794 503
p 2 0 885 171 4592 1166
b 3 0 1056 0 380 315
b 3 0 1056 0 550 440
i 2 1056 0 0 23248 3954
b 3 0 1056 0 569 547
b 3 0 1056 0 549 539
p 2 0 981 75 4407 1242
b 3 0 1056 0 563 532
b 3 0 1056 0 569 550
p 2 0 905 151 4044 1188
b 3 0 1056 0 530 500
b 3 0 1056 0 531 494
p 2 0 902 154 3865 1161
b 3 0 1056 0 655 635
b 3 0 1056 0 657 614
p 2 0 947 109 4482 1236
b 3 0 1056 0 418 410
b 3 0 1056 0 514 505
p 2 0 866 190 3588 1140
b 3 0 1056 0 503 495
b 3 0 1056 0 515 509
p 2 0 815 241 3007 1112
b 3 0 1056 0 420 414
b 3 0 1056 0 463 457
p 2 0 791 265 3569 1107
b 3 0 1056 0 588 587
b 3 0 1056 0 630 619
p 2 0 917 139 4359 1197
b 3 0 1056 0 432 428
b 3 0 1056 0 479 475
p 2 0 816 240 3199 1118
b 3 0 1056 0 496 494
b 3 0 1056 0 508 504
p 2 0 765 291 2845 1084
b 3 0 1056 0 385 379
b 3 0 1056 0 454 439
p 2 0 847 209 3903 1103
b 3 0 1056 0 496 481
b 3 0 1056 0 547 523
p 2 0 917 139 3206 1155
b 3 0 1056 0 442 413
b 3 0 1056 0 414 404
p 2 0 781 275 3747 1112
b 3 0 1056 0 451 416
b 3 0 1056 0 564 499
p 2 0 854 202 3994 1137
b 3 0 1056 0 365 365
