0, Level_Start 
0 ,020
797 ,430
1828 ,030
2125 ,431
2156 ,430
2250 ,031
2453 ,030
3250 ,031
3750 ,030
4406 ,031
4453 ,030
4953 ,031
5125 ,030
5672 ,011
5781 ,431
5828 ,430
5875 ,431
5906 ,430
5953 ,431
6000 ,430
6031 ,431
6078 ,430
6328 ,031
6625 ,030
6875 ,031
7031 ,431
7078 ,330
7375 ,030
7625 ,031
7781 ,331
7828 ,430
8578 ,030
9250 ,031
9281 ,030
9750 ,211
10203 ,031
10453 ,431
, 29
10453, Level_End 
0, Level_Start 
13250 ,020
13953 ,430
14531 ,030
15203 ,031
15297 ,030
15578 ,431
15625 ,330
15875 ,030
16125 ,331
16156 ,430
16328 ,431
16375 ,430
16406 ,431
16453 ,430
16547 ,031
16828 ,030
16875 ,431
16922 ,330
17156 ,031
17453 ,030
17531 ,331
17578 ,430
17922 ,431
17953 ,430
18000 ,431
18031 ,430
18125 ,031
18281 ,431
18328 ,330
18656 ,030
19000 ,331
19078 ,511
19203 ,330
19578 ,331
19625 ,430
19860 ,030
20281 ,031
20625 ,030
21453 ,031
21625 ,030
22297 ,031
22328 ,030
22828 ,031
23000 ,030
23500 ,011
23828 ,431
23906 ,121
24375 ,031
24453 ,430
25453 ,030
26125 ,031
26156 ,030
26672 ,211
26781 ,431
27125 ,430
27406 ,030
28078 ,031
28781 ,030
29453 ,031
29500 ,030
30125 ,031
30156 ,030
30531 ,00
30703 ,031
30750 ,030
30828 ,20
30953 ,011
31203 ,121
31250 ,221
31281 ,021
31406 ,021
31578 ,431
32031 ,430
32203 ,030
32578 ,431
32625 ,330
32750 ,031
32828 ,030
33031 ,331
33078 ,430
33156 ,031
33500 ,030
33531 ,00
33578 ,30
33703 ,00
33828 ,031
34000 ,431
34047 ,330
34078 ,030
34156 ,20
34281 ,331
34328 ,430
34406 ,031
34578 ,030
34656 ,20
34828 ,00
34906 ,031
35000 ,030
35078 ,20
35125 ,00
35328 ,031
35375 ,431
35406 ,330
36250 ,120
37250 ,331
37281 ,430
38203 ,030
38250 ,20
38453 ,031
38703 ,431
38750 ,030
38781 ,431
38828 ,430
38906 ,031
39406 ,030
39750 ,431
, -19
39750, Level_End 
