output_20110316_112058.txt
110316_112058;516;0.083333;0.333333;3.000000;516;1242376;4.315901;0.000000;-0.058473;-0.000306;0.862069;-10.420369;101.079666;77.226578;100.981064;56.975178;97.445953;106.020332;97.241470;86.067764;102.995468;67.997131;98.395988;93.020615;104.997322;67.100876;96.998352;67.100876;102.370895;96.044052;92.681534;96.044052;128.000000;68.972633;128.000000;90.489258;131.235275;79.223389;124.998131;79.396515;86.203316;77.225876;88.007484;57.153561;83.504272;106.159431;83.367218;85.997147;115.903908;80.799553;0.083333;0.333333;3.000000
110316_112059;813;0.416667;0.666667;3.000000;813;1242376;12.423893;0.000000;-0.022943;-0.111280;0.862069;-14.680380;103.018715;84.952438;103.921089;64.261238;102.117493;113.197983;99.940086;93.447746;104.041229;73.876862;97.665352;98.227112;106.163406;74.606842;98.059349;74.606842;107.032516;103.322861;97.370956;103.322861;128.000000;71.571815;128.000000;96.575165;130.982361;81.950211;126.331444;83.663116;87.896591;85.568443;87.829750;65.206970;86.655548;114.435509;85.640106;93.738220;117.992302;87.203491;0.416667;0.666667;3.000000
110316_112059;1078;0.750000;1.000000;3.000000;1078;1242376;0.985020;0.000000;-0.333494;-0.330317;1.178571;-4.967601;115.530823;109.207321;116.130951;82.852898;113.806396;135.677536;112.139526;117.195160;117.561737;94.442581;114.672409;127.701180;118.807495;96.030106;111.112671;96.030106;118.700951;126.436348;109.228508;126.436348;140.000000;87.902939;140.000000;114.916702;142.703461;101.221138;138.726608;106.832550;100.711563;109.650246;101.048355;83.532745;97.626457;135.992737;98.377144;117.115692;130.990616;110.565598;0.750000;1.000000;3.000000
110316_112059;1375;1.083333;1.333333;2.000000;1375;1242376;0.000000;0.000000;-0.559690;-1.151717;1.142857;-5.122460;117.264977;147.669510;117.703140;117.423409;115.470230;172.805634;113.655907;155.065552;119.167015;133.168854;116.230087;165.948135;120.427330;132.546463;112.776192;132.546463;120.284897;163.935593;110.820129;163.935593;146.000000;124.304550;146.000000;149.039993;148.564743;138.173538;144.658554;142.872955;101.843521;149.560654;102.678780;117.919579;97.463333;174.046875;98.372673;155.842667;134.618515;148.589798;1.083333;1.333333;2.000000
110316_112100;1641;1.416667;1.666667;2.000000;1641;1242376;0.000000;0.000000;-0.468450;-1.969807;1.107143;-1.007560;108.081589;162.064682;107.450172;133.113953;106.641266;192.182831;105.454666;170.630142;108.351151;149.489609;107.803154;180.664505;110.596733;147.589325;102.861267;147.589325;112.679100;181.406494;102.175972;181.406494;142.000000;142.286957;142.000000;167.473419;145.687500;151.363235;139.257706;157.851501;92.869888;165.265594;92.183594;135.693787;89.784653;195.165817;89.433426;175.953384;128.861771;163.613647;1.416667;1.666667;2.000000
110316_112100;1922;1.750000;2.000000;2.000000;1922;1242376;0.000000;0.000000;-0.200833;-2.427184;1.142857;-0.230661;98.314079;165.372452;97.593025;137.336105;97.221672;197.313934;96.030449;174.047745;97.602776;152.410187;97.473480;184.542984;100.851143;151.354279;93.071632;151.354279;103.963921;185.680847;92.979301;185.680847;134.000000;149.334885;134.000000;174.822510;138.083771;157.981003;130.143799;161.410980;82.907288;168.433151;82.216827;140.911484;81.158112;200.468506;79.965530;179.281403;119.477554;166.881897;1.750000;2.000000;2.000000
110316_112100;2203;2.083333;2.333333;2.000000;2203;1242376;0.000000;0.000000;0.099636;-2.766906;1.107143;0.510644;91.906998;175.754486;91.222168;147.497559;91.262260;207.324249;89.819397;184.302963;91.183426;162.907150;91.465675;194.591614;94.386162;161.626022;86.973389;161.626022;98.500252;195.813599;87.095055;195.813599;128.000000;161.958084;128.000000;185.735062;133.261780;169.940445;123.841705;172.657410;76.467728;179.051331;75.960030;151.463135;75.428940;210.718445;73.780251;189.650024;112.741150;177.299286;2.083333;2.333333;2.000000
110316_112100;2469;2.416667;2.666667;2.000000;2469;1242376;0.000000;0.000000;0.162649;-3.031471;1.035714;-0.308767;94.388344;181.972656;93.709839;154.363541;93.312920;213.121719;92.103195;190.389526;94.760292;169.499237;94.599304;199.387482;96.901886;168.168106;89.537254;168.168106;100.448784;201.755615;89.090363;201.755615;129.000000;168.614304;129.000000;192.317413;133.730194;176.681305;124.946892;178.874847;78.949104;185.255600;78.382683;158.769958;77.293190;216.357468;75.989899;196.019318;114.220001;183.426041;2.416667;2.666667;2.000000
110316_112101;2734;2.750000;3.000000;2.000000;2734;1242376;0.000000;0.000000;0.082133;-3.058409;0.892857;-13.831409;102.096840;175.391617;100.602036;151.045258;101.253593;209.684235;100.308647;183.655273;103.711250;165.228577;97.659622;189.821182;103.782707;163.218445;96.391052;163.218445;108.613342;196.669754;97.175102;196.669754;133.000000;166.041962;133.000000;190.701172;137.074326;174.098938;130.589066;174.427002;86.944344;178.564255;84.929314;157.972763;85.895729;213.479889;84.333817;190.097748;120.471260;175.957535;2.750000;3.000000;2.000000
110316_112101;3000;3.083333;3.333333;2.000000;3000;1242376;0.000000;0.000000;-0.101507;-2.747675;0.821429;-7.805027;106.666779;161.050751;104.334572;140.281265;107.359375;198.616074;105.901085;168.806808;106.946434;150.501190;103.705536;174.157013;105.934555;150.666016;99.939507;150.666016;114.203720;183.711441;103.307487;183.711441;136.000000;155.951187;136.000000;182.459854;139.169266;164.379791;133.710220;163.496231;92.824478;163.964096;88.913727;147.941422;93.601913;203.862122;91.315445;174.804520;124.213577;160.979111;3.083333;3.333333;2.000000
