110316_163201;953;0.083333;0.333333;2.000000;953;1242376;0.000000;0.000000;-107374176.000000;-107374176.000000;-107374176.000000;-1.#IND00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;0.083333;0.333333;2.000000
110316_163202;1891;0.416667;0.666667;2.000000;1891;1242376;0.000000;0.000000;-107374176.000000;-107374176.000000;-107374176.000000;-1.#IND00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;0.416667;0.666667;2.000000
110316_163203;2781;0.750000;1.000000;2.000000;2781;1242376;0.000000;0.000000;-107374176.000000;-107374176.000000;-107374176.000000;-1.#IND00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;0.750000;1.000000;2.000000
110316_163204;3719;1.083333;1.333333;2.000000;3719;1242376;0.000000;0.000000;-107374176.000000;-107374176.000000;-107374176.000000;-1.#IND00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;-1.#INF00;1.083333;1.333333;2.000000
110316_163208;7969;3.750000;4.000000;2.000000;7969;1242376;0.000000;0.000000;-0.150124;-1.357458;1.210526;10.773299;59.514591;171.285004;59.210621;147.753296;57.592983;196.114410;58.549397;169.291840;58.225288;160.682068;62.702374;184.223557;63.634441;159.519150;54.991966;159.519150;63.424911;182.703125;52.562473;182.703125;90.000000;157.276901;90.000000;183.026016;92.274513;163.979904;89.263977;164.267822;31.599541;164.501068;49.449738;143.868179;39.798321;198.019302;40.813831;170.503174;80.807930;169.987717;3.750000;4.000000;2.000000
110316_163208;8266;4.083333;4.333333;2.000000;8266;1242376;0.000000;0.000000;0.108437;-1.837137;1.368421;11.218678;54.007160;184.272842;53.284664;161.032516;52.633671;208.697693;53.011086;182.296021;52.432972;171.810547;57.597519;197.862411;57.814720;172.652679;49.172577;172.652679;58.225872;195.496857;47.357010;195.496857;84.000000;169.079376;84.000000;194.935699;86.520447;175.945404;83.223869;176.141479;27.929062;177.710480;43.963810;157.689850;36.480278;210.875046;36.048149;183.612961;74.620537;182.161179;4.083333;4.333333;2.000000
110316_163209;8531;4.416667;4.666667;2.000000;8531;1242376;0.000000;0.000000;0.069622;-2.363691;1.421053;16.413193;59.681908;193.607666;58.897396;169.201889;57.971111;218.733887;58.689503;191.623001;57.016010;181.005112;64.879997;207.716263;63.410011;181.404785;54.751396;181.404785;63.693085;205.178436;52.751362;205.178436;91.000000;178.385315;91.000000;203.582382;92.983269;185.806152;90.233215;186.077179;29.233622;185.278503;48.696278;165.377396;37.014732;221.382202;40.013653;193.424484;81.992081;191.683304;4.416667;4.666667;2.000000
110316_163209;8828;4.750000;5.000000;2.000000;8828;1242376;0.000000;0.000000;0.064004;-2.649493;1.368421;16.776539;65.706375;192.001877;64.201630;166.876755;64.467155;218.191559;64.658096;189.982758;63.548100;180.900391;71.332230;206.734756;68.997917;179.439316;60.246758;179.439316;70.063377;204.087158;58.981590;204.087158;98.000000;174.883362;98.000000;201.341980;99.645958;182.327103;97.039238;183.098221;32.539375;184.037354;53.970970;162.839859;41.402321;221.789291;44.502476;192.603485;88.412453;189.038300;4.750000;5.000000;2.000000
110316_163209;9094;5.083333;5.333333;2.000000;9094;1242376;0.000000;0.000000;-0.121100;-2.362040;1.368421;11.337896;70.710884;180.748489;69.721947;157.575928;69.056496;206.224701;69.682655;178.736160;68.883766;168.234055;74.051331;194.019882;74.314011;169.162201;65.601822;169.162201;74.883026;192.480438;63.888187;192.480438;101.000000;166.139755;101.000000;191.508743;102.948135;173.308624;100.502663;173.393799;38.638329;173.732056;59.708202;153.286072;46.926140;209.238235;50.342068;180.981491;92.233788;178.617645;5.083333;5.333333;2.000000
110316_163209;9375;5.416667;5.666667;2.000000;9375;1242376;0.000000;0.000000;-0.181479;-2.072180;1.263158;11.841001;68.564041;177.329926;68.062965;154.988007;67.003769;201.291748;67.542999;175.338486;67.793022;166.456573;72.772118;190.217636;72.174568;166.158966;63.421619;166.158966;72.575462;188.315125;61.522350;188.315125;98.000000;164.214188;98.000000;187.616821;99.858009;171.165070;97.336655;171.096848;41.055126;170.312576;58.289917;151.135361;48.332291;203.342880;50.797661;176.093658;88.898697;175.700806;5.416667;5.666667;2.000000
110316_163210;9672;5.750000;6.000000;2.000000;9672;1242376;0.000000;0.000000;-0.193738;-1.921075;1.263158;16.536488;69.397224;177.391708;68.858749;155.075287;67.927841;201.352585;68.369751;175.393127;67.537125;166.558655;74.579376;190.290146;72.904266;166.233505;64.091942;166.233505;73.353302;188.372864;62.215034;188.372864;98.000000;164.886337;98.000000;187.737961;100.029602;171.793076;97.338951;171.573318;42.790207;170.610458;58.990105;151.711243;49.716854;203.136703;51.781193;176.084641;89.038498;175.801910;5.750000;6.000000;2.000000
110316_163210;9938;6.083333;6.333333;2.000000;9938;1242376;0.000000;0.000000;-0.208884;-1.900167;1.315789;13.632171;69.655754;178.311676;69.160576;155.901230;68.129616;202.212402;68.637772;176.305313;68.778839;166.377533;74.788002;191.168610;73.126213;167.106445;64.297668;167.106445;73.573486;189.258850;62.388367;189.258850;99.000000;165.749390;99.000000;188.657974;100.474663;172.530548;97.816437;172.296051;42.912159;171.298599;59.177761;152.482529;49.831341;204.003983;51.908863;176.724823;89.519485;176.506516;6.083333;6.333333;2.000000
110316_163210;10235;6.416667;6.666667;2.000000;10235;1242376;0.000000;0.000000;-0.233258;-1.893675;1.263158;14.059171;69.666298;178.090683;69.179375;155.700684;68.110748;202.142975;68.648293;176.080032;68.793144;166.158356;74.782127;190.086243;73.140938;166.895691;64.316391;166.895691;73.567352;189.111511;62.380623;189.111511;99.000000;165.559937;99.000000;188.563293;100.578568;172.311707;97.906754;172.126251;42.581348;171.135300;59.099625;152.230560;49.517643;204.060349;51.778004;176.584991;89.628242;176.341965;6.416667;6.666667;2.000000
110316_163210;10500;6.750000;7.000000;2.000000;10500;1242376;0.000000;0.000000;-0.250509;-1.889643;1.315789;13.448376;69.737076;177.528397;69.256630;155.262024;68.162979;201.755264;68.718933;175.526093;68.870850;165.716415;74.844109;190.709106;73.220497;166.395203;64.410187;166.395203;73.648888;188.640686;62.503590;188.640686;99.000000;165.140549;99.000000;188.043030;100.762161;171.878464;98.103905;171.610870;42.395008;170.829834;59.190392;151.867844;49.245411;203.592728;51.947002;176.251175;89.753120;175.746460;6.750000;7.000000;2.000000
110316_163211;10781;7.083333;7.333333;2.000000;10781;1242376;0.000000;0.000000;-0.174254;-1.907919;1.263158;14.796250;67.360100;178.163879;66.978020;155.889954;66.074249;202.259094;66.328484;176.196411;65.521996;167.555832;71.769104;191.218994;70.890785;167.026917;62.142788;167.026917;71.515617;189.227753;60.546139;189.227753;97.000000;165.713531;97.000000;188.060181;98.896126;172.322388;96.001045;172.021866;42.468876;171.783096;57.569412;153.505325;49.421726;203.846756;50.895599;177.056458;87.091324;176.126434;7.083333;7.333333;2.000000
110316_163211;11063;7.416667;7.666667;2.000000;11063;1242376;0.000000;0.000000;-0.119360;-1.956609;1.105263;11.348957;66.642120;178.336670;66.255440;156.110947;65.740532;202.361115;65.610970;176.393600;65.784515;169.657852;70.095100;191.145889;70.099350;167.223816;61.465858;167.223816;70.832977;189.377365;60.023396;189.377365;96.000000;165.928741;96.000000;187.889450;97.599548;172.728149;94.726303;172.303329;43.868786;172.299957;57.460403;154.403259;50.630524;203.165207;50.735725;177.558792;85.832176;176.412521;7.416667;7.666667;2.000000
110316_163211;11344;7.750000;8.000000;2.000000;11344;1242376;0.000000;0.000000;-0.042522;-1.926389;1.315789;12.104705;65.944321;177.856323;65.657722;155.761215;65.019196;202.024506;64.897820;175.902435;64.065971;166.177872;69.348793;190.823044;69.427979;166.808777;60.806927;166.808777;70.136093;188.963470;59.393723;188.963470;95.000000;165.534668;95.000000;187.670349;96.810410;172.316788;93.837250;171.824860;43.727497;172.117645;56.919689;154.282669;50.334431;202.832947;50.124004;177.219086;84.926865;175.818558;7.750000;8.000000;2.000000
110316_163212;11641;8.083333;8.333333;2.000000;11641;1242376;0.000000;0.000000;-0.051278;-1.933548;1.210526;10.591303;66.712997;178.109467;66.298004;155.925858;65.741516;202.181839;65.624588;176.155991;65.817909;168.341690;70.050697;190.990143;70.150238;167.017670;61.455177;167.017670;70.881256;189.168915;60.080688;189.168915;95.000000;165.664932;95.000000;187.859711;97.351196;172.522110;94.581535;172.082932;43.852303;172.095688;57.412994;154.147232;50.578819;203.006729;50.748390;177.428024;85.828766;176.140182;8.083333;8.333333;2.000000
110316_163212;11891;8.416667;8.666667;2.000000;11891;1242376;0.000000;0.000000;-0.024919;-1.928315;1.210526;15.774776;66.320023;178.380569;65.920303;156.186020;65.462212;202.458542;65.229530;176.438354;64.392494;167.584244;70.797775;190.270218;69.779320;167.283295;61.003094;167.283295;70.594757;189.448456;59.831589;189.448456;95.000000;165.927795;95.000000;188.132050;97.266907;172.889023;94.667549;172.467087;43.471344;172.315369;57.071331;154.295059;50.226196;203.261490;50.374153;177.836380;86.147476;176.613007;8.416667;8.666667;2.000000
110316_163212;12172;8.750000;9.000000;2.000000;12172;1242376;0.000000;0.000000;-0.015463;-1.921464;1.315789;19.115358;67.022690;177.766052;66.636253;155.652023;65.945877;201.993729;65.939713;175.816269;64.006119;166.864349;72.282730;190.758133;70.378922;166.709045;61.565205;166.709045;71.089409;188.904999;60.121006;188.904999;96.000000;165.227692;96.000000;187.617813;97.475624;172.181290;94.728485;171.786026;43.316380;171.785538;57.324898;153.530502;50.278664;202.951797;50.577385;177.304077;86.105591;175.900909;8.750000;9.000000;2.000000
110316_163212;12469;9.083333;9.333333;2.000000;12469;1242376;0.000000;0.000000;-0.130465;-1.876674;1.263158;17.090788;69.641739;176.957062;69.178802;154.485428;68.385666;201.293091;68.549454;174.992920;67.690926;165.900070;74.809090;189.063736;73.082832;165.721252;64.213905;165.721252;73.635902;188.143005;62.598152;188.143005;98.000000;164.549866;98.000000;186.924652;100.327080;171.461273;97.494865;171.078186;44.644787;170.837524;59.517090;152.385544;51.612499;202.240005;53.067848;176.293747;88.891190;175.195267;9.083333;9.333333;2.000000
110316_163213;12735;9.416667;9.666667;2.000000;12735;1242376;0.000000;0.000000;-0.114752;-1.932202;1.157895;14.215259;66.998856;178.840286;66.454529;156.362030;66.157051;203.049637;65.903214;176.884552;65.969391;169.754639;71.552773;191.806915;70.369125;167.601166;61.571156;167.601166;71.306572;189.967102;60.324535;189.967102;96.000000;165.862671;96.000000;188.149673;98.168900;172.608963;95.495659;172.327515;43.581146;172.485214;57.540730;154.448990;50.694080;204.102570;51.068211;177.979004;86.804276;176.750290;9.416667;9.666667;2.000000
110316_163213;13000;9.750000;10.000000;2.000000;13000;1242376;0.000000;0.000000;-0.097665;-1.960178;1.263158;13.069526;67.469421;179.244110;66.948715;156.607727;66.787575;203.271942;66.356560;177.279282;65.452858;168.096390;71.015785;192.071960;70.880966;167.925919;62.026806;167.925919;71.807625;190.275604;60.817989;190.275604;97.000000;166.092804;97.000000;188.706848;98.867210;173.246231;95.977470;173.052460;43.884083;172.743622;57.998749;154.429733;51.008350;204.206512;51.491119;178.392731;87.329086;177.606522;9.750000;10.000000;2.000000
110316_163213;13266;10.083333;10.333333;2.000000;13266;1242376;0.000000;0.000000;-0.102471;-2.006085;1.263158;12.919957;67.544090;179.120178;67.021530;156.560364;66.785995;203.178406;66.423897;177.152328;65.550148;168.997650;71.048668;192.979660;70.971756;167.840271;62.112614;167.840271;71.853699;190.165375;60.863117;190.165375;97.000000;166.033127;97.000000;188.796890;98.361366;173.075241;95.724014;172.814926;44.150478;172.704102;58.115261;154.464966;51.170784;204.129654;51.629036;178.306763;87.344521;177.268707;10.083333;10.333333;2.000000
110316_163214;13531;10.416667;10.666667;2.000000;13531;1242376;0.000000;0.000000;-0.041796;-2.048420;1.315789;18.033504;62.127926;180.211212;61.943165;157.758057;61.732216;203.174866;61.033817;178.256393;59.116932;170.207291;66.872665;194.042496;65.579391;168.984634;56.950378;168.984634;66.541634;190.715622;56.391582;190.715622;92.000000;166.971832;92.000000;190.093903;93.883499;175.204773;91.113846;175.096466;43.575645;173.162537;54.881054;155.334198;49.180069;203.083725;47.316586;178.979828;82.736664;180.060989;10.416667;10.666667;2.000000
110316_163214;13844;10.750000;11.000000;2.000000;13844;1242376;0.000000;0.000000;-0.011426;-2.167031;1.210526;15.657331;62.413040;181.694229;62.039612;158.615906;62.007660;204.011444;61.313416;179.862717;60.504242;173.935425;66.935951;196.894791;65.897385;170.155075;57.085442;170.155075;66.674187;191.937088;56.717079;191.937088;92.000000;168.354050;92.000000;190.973312;93.734077;177.207794;90.731323;177.232819;43.303593;173.924286;54.983208;156.039993;49.275661;203.716095;47.517097;180.224823;81.632439;182.160492;10.750000;11.000000;2.000000
110316_163214;14094;11.083333;11.333333;2.000000;14094;1242376;0.000000;0.000000;0.011832;-2.175962;1.210526;13.036871;62.059826;180.939499;61.901161;158.068649;61.848316;203.545395;60.982597;179.099625;60.289257;172.244400;65.641533;195.371918;65.709686;169.504074;56.939610;169.504074;66.334129;191.322510;56.398594;191.322510;91.000000;168.067963;91.000000;190.564087;93.193153;176.707123;90.346672;176.647125;43.094269;173.522171;54.785805;155.709427;48.896725;203.154312;47.232342;179.752899;81.588371;181.547531;11.083333;11.333333;2.000000
110316_163214;14375;11.416667;11.666667;2.000000;14375;1242376;0.000000;0.000000;-0.003102;-2.191191;1.157895;15.695853;62.323582;181.115250;62.146385;158.159943;61.999355;203.613388;61.237164;179.284058;60.636246;173.390839;66.846458;195.502304;66.084610;169.637589;57.184788;169.637589;66.593895;191.448730;56.885921;191.448730;92.000000;168.319366;92.000000;190.736237;93.665932;177.141495;90.867439;177.105087;43.173492;173.510666;54.995853;155.585922;49.011990;203.231369;47.447628;179.900772;82.029152;181.969040;11.416667;11.666667;2.000000
110316_163215;14641;11.750000;12.000000;2.000000;14641;1242376;0.000000;0.000000;-0.000932;-2.187237;1.210526;12.633328;62.633915;181.302795;62.397346;158.343292;62.238926;203.839111;61.538727;179.501907;60.890396;172.575806;66.080849;195.745407;66.331390;169.823044;57.429676;169.823044;66.849144;191.670517;57.110123;191.670517;92.000000;168.528748;92.000000;190.965240;94.172989;177.424911;91.239609;177.381165;43.213917;173.642014;55.195580;155.658051;49.196106;203.514877;47.651962;180.100052;82.220703;182.239960;11.750000;12.000000;2.000000
110316_163215;14891;12.083333;12.333333;2.000000;14891;1242376;0.000000;0.000000;-0.032552;-2.172272;1.157895;16.192652;63.305370;180.806473;63.059940;158.460617;62.954845;203.640717;62.232086;179.005585;61.560638;172.079483;67.780235;193.509186;66.914337;169.633545;58.140072;169.633545;67.469048;191.323151;57.666092;191.323151;92.000000;167.727081;92.000000;190.392532;94.464417;176.000076;91.445641;175.776413;43.478241;173.813370;55.666370;155.995117;49.514530;203.865677;47.934597;180.037064;82.516319;180.520523;12.083333;12.333333;2.000000
110316_163215;15203;12.416667;12.666667;2.000000;15203;1242376;0.000000;0.000000;-0.039793;-2.118511;1.263158;14.828506;63.157124;180.206985;63.014744;158.012329;62.810715;203.107162;62.087811;178.423859;61.397522;170.352142;67.635628;193.927460;66.792656;169.109650;58.085056;169.109650;67.339287;190.765503;57.480553;190.765503;93.000000;166.941788;93.000000;189.871964;94.729027;174.877869;91.610573;174.430420;43.370426;173.528198;55.573128;155.770111;49.372337;203.829681;47.808537;179.544739;82.551689;179.006088;12.416667;12.666667;2.000000
110316_163215;15469;12.750000;13.000000;2.000000;15469;1242376;0.000000;0.000000;0.006039;-2.033585;1.210526;14.764794;64.512321;179.067947;64.384499;157.292404;63.964329;202.416611;63.431831;177.404984;62.844028;168.292709;68.856575;191.118134;68.220078;168.180176;59.520504;168.180176;68.656555;189.910797;58.681351;189.910797;94.000000;166.371780;94.000000;188.963913;95.933975;173.941391;93.182709;173.487625;44.019169;172.840942;56.717888;155.008621;50.203922;203.295090;48.843540;178.894699;84.366539;177.797043;12.750000;13.000000;2.000000
110316_163216;15766;13.083333;13.333333;2.000000;15766;1242376;0.000000;0.000000;0.004567;-1.971821;1.210526;11.638933;65.810768;177.911102;65.775940;156.432602;65.053970;201.757156;64.749367;176.207336;64.218246;167.159927;69.007515;190.423325;69.700142;167.171844;60.958866;167.171844;69.803398;188.982239;59.792072;188.982239;95.000000;165.659348;95.000000;188.058884;97.278976;172.883392;94.539459;172.349503;44.743328;172.004776;57.893749;154.173325;51.142036;202.772308;49.979729;178.037079;85.771408;176.468491;13.083333;13.333333;2.000000
110316_163216;16031;13.416667;13.666667;2.000000;16031;1242376;0.000000;0.000000;-0.016002;-1.927301;1.263158;18.077877;66.894547;177.421234;66.794609;156.298355;65.993042;201.801239;65.835358;175.877686;64.245064;166.815872;71.942711;190.410477;70.715218;166.859802;61.923405;166.859802;70.771942;188.839462;60.642353;188.839462;96.000000;165.585251;96.000000;187.991791;97.543976;172.591599;95.022713;172.031769;44.956093;171.818527;58.437290;154.045547;51.450809;202.884338;50.642815;177.833801;86.804146;176.054504;13.416667;13.666667;2.000000
110316_163216;16297;13.750000;14.000000;2.000000;16297;1242376;0.000000;0.000000;-0.051831;-1.940953;1.210526;14.197550;66.999771;178.769882;66.770905;157.284119;66.092888;202.975266;65.949005;177.147888;65.298691;168.909210;71.040161;191.615356;70.771149;168.027008;61.939121;168.027008;70.873962;190.061584;60.703033;190.061584;96.000000;166.684601;96.000000;189.284866;97.541267;173.835190;94.877975;173.190582;44.542427;172.820511;58.458290;154.983246;51.078476;204.103210;50.519310;178.866440;86.654770;177.309494;13.750000;14.000000;2.000000
110316_163217;16610;14.083333;14.333333;2.000000;16610;1242376;0.000000;0.000000;-0.052555;-2.053716;1.315789;18.205891;67.959564;183.049393;67.442955;160.199692;67.212318;206.061142;66.898415;181.413223;65.129677;171.543106;73.091911;195.765137;71.618828;171.624542;62.735023;171.624542;71.911438;193.737183;61.639553;193.737183;97.000000;169.419189;97.000000;192.129257;98.817764;177.285660;96.271530;177.030045;43.971699;175.461136;58.694164;157.293182;51.266037;207.474701;50.981812;182.825333;88.071884;181.567795;14.083333;14.333333;2.000000
110316_163217;16875;14.416667;14.666667;2.000000;16875;1242376;0.000000;0.000000;-0.177642;-2.169584;1.263158;16.158442;70.975243;183.699188;69.653419;160.805450;70.020828;206.720200;69.912003;182.116562;69.166115;173.033768;75.942131;196.432785;74.656509;172.252319;65.716934;172.252319;74.851135;194.418381;64.460953;194.418381;101.000000;169.510284;101.000000;192.469681;102.305367;177.629395;100.034645;177.588348;44.196777;175.402390;60.604610;157.092255;51.535282;208.562958;53.849922;184.265945;92.009102;182.191635;14.416667;14.666667;2.000000
