0, Level_Start 
0 ,020
1965 ,030
2050 ,430
2637 ,031
3301 ,030
3343 ,00
3429 ,00
4011 ,431
4051 ,430
4092 ,431
4300 ,030
4346 ,430
4382 ,431
4427 ,430
4885 ,031
5343 ,431
5716 ,430
6008 ,431
7843 ,430
7884 ,431
7923 ,430
7966 ,431
8029 ,430
8051 ,431
8092 ,430
8135 ,431
8180 ,430
8216 ,030
8387 ,430
8844 ,031
9055 ,431
9632 ,021
, 49
9632, Level_End 
0, Level_Start 
12584 ,020
13719 ,430
14340 ,030
15009 ,031
15219 ,030
15257 ,00
15675 ,00
15923 ,031
16382 ,030
16506 ,431
16554 ,430
17050 ,031
17594 ,431
17680 ,430
17800 ,431
18889 ,030
19008 ,430
19507 ,031
19971 ,431
20011 ,330
20632 ,331
20675 ,430
21181 ,030
21761 ,111
22473 ,211
22923 ,031
23385 ,431
23425 ,330
24092 ,331
24516 ,430
25719 ,431
26175 ,430
26553 ,431
26592 ,330
27261 ,331
27596 ,430
28220 ,030
28883 ,031
29382 ,431
29427 ,430
29465 ,431
29553 ,030
29635 ,430
29676 ,431
29718 ,430
30138 ,031
30841 ,030
31512 ,031
31969 ,030
32591 ,031
32719 ,431
32883 ,030
32927 ,430
32972 ,431
33009 ,430
33382 ,431
33465 ,031
33635 ,030
33720 ,430
34256 ,031
34551 ,431
34715 ,030
35381 ,031
35733 ,021
, 09
35733, Level_End 
0, Level_Start 
38553 ,020
39800 ,430
40185 ,431
40471 ,030
40556 ,430
41158 ,031
41720 ,030
42180 ,00
42430 ,031
42719 ,431
42840 ,030
42926 ,430
42970 ,431
43012 ,430
43511 ,031
43678 ,431
43764 ,030
43787 ,031
, 49
43787, Level_End 
