0, Level_Start 
0 ,020
532 ,230
657 ,430
1110 ,030
1157 ,20
1360 ,031
1407 ,431
1453 ,330
1657 ,331
1703 ,430
1735 ,20
1953 ,031
2032 ,431
2157 ,430
2250 ,030
2485 ,031
2610 ,030
3250 ,031
3328 ,431
3453 ,030
3657 ,430
3907 ,031
3985 ,431
4078 ,030
4328 ,430
4532 ,031
4828 ,030
5578 ,031
5907 ,030
6203 ,431
6235 ,430
6328 ,031
6860 ,00
6907 ,00
7203 ,030
7532 ,431
7578 ,330
7688 ,031
7735 ,331
7782 ,430
8078 ,030
8657 ,431
8703 ,430
8828 ,030
9078 ,031
9328 ,431
9657 ,430
9860 ,030
10282 ,031
10610 ,431
10782 ,030
10907 ,430
11235 ,031
11532 ,030
12282 ,031
12360 ,030
12407 ,20
12438 ,431
12610 ,031
12860 ,330
12985 ,030
13110 ,331
13157 ,430
13485 ,031
13953 ,030
14532 ,031
14610 ,030
15110 ,431
15438 ,430
15782 ,431
15828 ,330
16078 ,331
16110 ,430
16157 ,00
16282 ,030
16328 ,00
16360 ,30
16532 ,431
16610 ,031
16703 ,430
16735 ,030
16782 ,00
16828 ,20
16985 ,431
17032 ,330
17078 ,031
17203 ,030
17282 ,20
17360 ,331
17407 ,430
17532 ,431
17578 ,330
17782 ,331
17828 ,430
17907 ,030
18078 ,00
18110 ,011
18203 ,20
18282 ,431
18328 ,330
18407 ,331
18438 ,430
18610 ,120
19407 ,030
19907 ,231
, -19
19907, Level_End 
