0, Level_Start 
0 ,020
719 ,430
813 ,230
1219 ,030
1907 ,031
2438 ,030
2516 ,20
2766 ,031
3063 ,030
3141 ,20
3391 ,031
3844 ,431
4219 ,030
4313 ,20
4563 ,031
4735 ,330
4813 ,030
4891 ,20
5063 ,331
5110 ,430
5141 ,031
5219 ,431
5266 ,330
5641 ,331
5985 ,330
6313 ,331
6563 ,030
6657 ,20
6891 ,031
6938 ,430
7438 ,030
7516 ,20
7563 ,00
7766 ,031
7844 ,030
7938 ,20
8188 ,031
8266 ,030
8313 ,431
8360 ,30
8610 ,031
8688 ,430
9563 ,431
9610 ,330
9688 ,120
10985 ,331
11016 ,430
11360 ,431
11438 ,030
11688 ,430
11938 ,031
12016 ,030
12266 ,431
12516 ,211
12641 ,430
12813 ,431
12969 ,031
13141 ,430
13438 ,030
14110 ,031
14219 ,030
14735 ,431
14813 ,430
15016 ,030
15735 ,031
15938 ,030
16594 ,031
16860 ,431
16891 ,430
17360 ,030
17844 ,431
18016 ,430
18641 ,030
18985 ,231
, -19
18985, Level_End 
