0, Level_Start 
0 ,020
1297 ,230
1750 ,030
2500 ,031
2797 ,030
2875 ,00
3453 ,031
3594 ,231
, 09
3594, Level_End 
0, Level_Start 
6391 ,020
6969 ,430
7000 ,230
7297 ,030
7828 ,431
8203 ,330
8625 ,331
8672 ,430
8750 ,031
8969 ,030
9125 ,431
9172 ,430
9672 ,031
10172 ,431
10219 ,330
10297 ,331
10578 ,030
10625 ,00
10719 ,00
11219 ,011
11766 ,031
, 29
11766, Level_End 
0, Level_Start 
14563 ,020
15203 ,430
15344 ,230
15969 ,030
16125 ,431
16172 ,430
16672 ,031
17094 ,431
17125 ,330
17297 ,331
17344 ,430
17594 ,030
17719 ,00
18250 ,031
18375 ,431
18453 ,430
18672 ,030
18922 ,431
18969 ,330
19172 ,011
19297 ,331
19672 ,031
19719 ,430
20047 ,431
20125 ,030
20469 ,430
20625 ,031
20672 ,431
20844 ,030
21125 ,430
21375 ,031
21453 ,431
21828 ,430
21969 ,030
22672 ,031
22750 ,431
22844 ,030
23250 ,430
23375 ,031
23578 ,431
23625 ,030
24172 ,031
24547 ,330
24875 ,331
24922 ,430
25000 ,030
25703 ,031
25797 ,431
26250 ,030
26672 ,330
26750 ,331
26844 ,211
27172 ,330
27297 ,031
27750 ,331
27797 ,430
28094 ,030
28750 ,031
29000 ,431
29219 ,430
29375 ,030
30125 ,431
30203 ,030
30328 ,430
30750 ,431
30797 ,031
30922 ,030
31547 ,031
31672 ,121
32000 ,231
, 09
32000, Level_End 
