0, Level_Start 
0 ,020
672 ,430
813 ,230
1094 ,030
1719 ,031
2344 ,030
2391 ,00
2438 ,20
2594 ,431
2641 ,330
2672 ,031
2969 ,331
3391 ,030
3469 ,20
3719 ,031
3891 ,430
4266 ,030
4359 ,20
4438 ,431
4594 ,031
4938 ,330
5016 ,030
5109 ,20
5266 ,331
5344 ,031
5516 ,030
5594 ,20
5766 ,00
5844 ,031
5969 ,030
6063 ,20
6141 ,00
6297 ,031
6391 ,030
6469 ,30
6516 ,330
6719 ,031
7063 ,331
7188 ,430
7438 ,120
8641 ,431
8859 ,330
9094 ,331
9141 ,430
9297 ,431
9391 ,030
9594 ,430
9844 ,031
9969 ,030
10469 ,330
10563 ,211
11016 ,031
11141 ,331
11188 ,430
11547 ,030
12219 ,031
12297 ,030
12922 ,031
13016 ,030
13734 ,511
13891 ,431
13922 ,330
14188 ,031
14469 ,331
14516 ,430
15188 ,030
15844 ,031
16063 ,431
16094 ,430
16516 ,030
17016 ,031
17063 ,431
17188 ,430
17813 ,030
18141 ,231
, -19
18141, Level_End 
