0, Level_Start 
0 ,020
718 ,430
843 ,230
1515 ,030
1671 ,431
1718 ,430
2218 ,031
2515 ,431
2546 ,330
2640 ,331
2718 ,430
3046 ,030
3093 ,00
3171 ,00
3718 ,431
3765 ,330
3890 ,030
4093 ,331
4218 ,330
4343 ,031
4421 ,331
4468 ,430
4546 ,030
4796 ,431
4843 ,430
5093 ,431
5546 ,430
5593 ,031
5968 ,431
6140 ,030
6390 ,430
6640 ,031
6718 ,431
6921 ,030
7171 ,430
7468 ,031
7500 ,431
7546 ,330
7796 ,331
7843 ,430
7875 ,431
8093 ,030
8296 ,430
8593 ,031
8875 ,431
10171 ,430
10296 ,431
10875 ,030
11218 ,231
11546 ,031
11687 ,121
11843 ,230
12796 ,330
13171 ,331
13218 ,430
13421 ,431
13640 ,030
13875 ,430
14093 ,431
14468 ,430
14640 ,431
14718 ,430
15046 ,431
15093 ,330
15421 ,331
15765 ,430
15890 ,030
16593 ,031
16625 ,431
16671 ,231
, 09
16671, Level_End 
0, Level_Start 
19500 ,020
20171 ,430
20250 ,230
20843 ,030
21593 ,431
22046 ,330
22171 ,331
22218 ,430
22390 ,030
22421 ,00
22515 ,00
23046 ,431
23171 ,430
23468 ,030
23718 ,431
23765 ,330
23937 ,011
24015 ,331
24046 ,430
24421 ,031
24718 ,431
24796 ,030
25296 ,031
25500 ,030
25875 ,031
26015 ,430
26046 ,431
26250 ,030
26546 ,430
26718 ,031
26875 ,431
27843 ,430
27968 ,030
28640 ,031
28875 ,431
28937 ,231
, 09
28937, Level_End 
0, Level_Start 
31734 ,020
32015 ,430
32140 ,230
32921 ,431
33125 ,030
33468 ,430
33546 ,031
34296 ,431
34343 ,330
34468 ,331
34515 ,430
34671 ,030
34765 ,00
35343 ,431
35390 ,330
35468 ,331
35515 ,430
35843 ,431
35921 ,030
36484 ,011
36765 ,430
36968 ,031
37421 ,431
37468 ,330
37718 ,231
37921 ,230
37968 ,430
38187 ,431
38296 ,030
38640 ,430
38796 ,031
38843 ,431
39000 ,030
39265 ,430
39515 ,031
39625 ,431
39671 ,330
40000 ,331
40046 ,430
40218 ,030
40843 ,111
40921 ,431
40968 ,430
41000 ,431
41343 ,031
41421 ,430
41718 ,431
41843 ,330
42171 ,030
42421 ,331
42468 ,231
42796 ,031
42843 ,230
43015 ,430
43218 ,431
43390 ,030
43671 ,430
43875 ,031
43968 ,431
44046 ,030
44546 ,031
45046 ,430
45343 ,431
45843 ,030
46546 ,031
47046 ,030
47093 ,330
47343 ,331
47390 ,430
47593 ,211
47625 ,431
47671 ,330
47921 ,331
47968 ,430
48046 ,031
48250 ,030
48921 ,031
49093 ,431
49343 ,430
49546 ,030
50296 ,431
50546 ,030
50671 ,430
50968 ,031
51093 ,431
51750 ,030
51968 ,430
52140 ,431
52250 ,031
52421 ,430
52515 ,030
53125 ,431
53250 ,031
54296 ,430
54593 ,030
54890 ,431
55046 ,430
55171 ,011
55296 ,431
55343 ,330
55593 ,031
55718 ,331
55765 ,430
56343 ,431
56390 ,430
56640 ,221
56765 ,431
56796 ,330
57093 ,331
57171 ,430
57625 ,030
57671 ,00
57875 ,431
57937 ,330
58046 ,331
58140 ,00
58218 ,031
58343 ,030
58468 ,330
58890 ,00
58921 ,00
59015 ,031
59093 ,331
59140 ,430
59765 ,030
60046 ,231
, -19
60046, Level_End 
