0, Level_Start 
0 ,020
1016 ,230
1688 ,030
1813 ,431
1860 ,430
2157 ,431
2282 ,030
2610 ,430
2688 ,031
3407 ,00
3610 ,030
3657 ,00
3688 ,20
3782 ,00
3860 ,00
3938 ,031
4313 ,431
4485 ,030
4766 ,430
4985 ,031
5016 ,431
5188 ,030
5485 ,430
5688 ,031
5813 ,431
6016 ,330
6485 ,331
6532 ,430
6641 ,431
7016 ,330
7313 ,331
7657 ,330
7813 ,030
8360 ,031
8641 ,331
8688 ,430
8860 ,030
9391 ,431
9610 ,030
9657 ,330
10110 ,031
10438 ,331
10641 ,030
11141 ,031
11407 ,231
, 29
11407, Level_End 
0, Level_Start 
14203 ,020
15063 ,430
15188 ,230
15641 ,030
15907 ,431
16063 ,030
16235 ,430
16532 ,431
16563 ,031
16610 ,030
16938 ,430
17016 ,031
18282 ,030
18766 ,031
18813 ,431
20188 ,030
20766 ,031
20985 ,231
, 29
20985, Level_End 
0, Level_Start 
23782 ,020
24313 ,430
24766 ,230
25157 ,030
25438 ,431
25563 ,330
25985 ,331
26016 ,430
26266 ,031
26360 ,431
26438 ,030
26766 ,430
26860 ,031
27641 ,030
27735 ,20
27766 ,431
27813 ,330
27985 ,031
28016 ,331
28063 ,430
28141 ,030
28235 ,00
28313 ,00
28438 ,00
28485 ,031
28516 ,030
28610 ,20
28688 ,431
28860 ,031
28938 ,030
29032 ,20
29282 ,031
29391 ,030
29485 ,20
29735 ,031
29813 ,030
30016 ,430
30157 ,031
30235 ,030
30438 ,431
30563 ,031
30688 ,030
31016 ,031
31110 ,330
31282 ,030
31360 ,20
31438 ,331
31610 ,031
31766 ,030
32063 ,00
32110 ,031
32235 ,330
32282 ,030
32313 ,331
32360 ,20
32610 ,031
33063 ,030
33641 ,031
33860 ,231
, 29
33860, Level_End 
