0, Level_Start 
0 ,020
2421 ,430
2765 ,230
3671 ,431
6718 ,330
7218 ,331
7250 ,430
7640 ,431
7718 ,330
8218 ,331
8421 ,430
8843 ,431
9093 ,030
9343 ,430
9546 ,431
9593 ,031
10296 ,011
10671 ,330
11140 ,331
11171 ,430
11546 ,00
11875 ,030
11937 ,00
11968 ,20
12015 ,431
12140 ,00
12218 ,031
12390 ,430
12718 ,031
13265 ,431
13296 ,430
13468 ,121
13515 ,030
14171 ,031
14421 ,030
15093 ,031
16140 ,030
16343 ,430
16546 ,031
16640 ,431
16765 ,030
17015 ,430
17296 ,031
17546 ,431
17921 ,030
18468 ,031
18671 ,030
18921 ,430
19171 ,031
19296 ,431
19562 ,430
19593 ,030
20343 ,031
20421 ,431
20687 ,430
20765 ,030
21015 ,211
21468 ,031
21796 ,030
22218 ,031
22968 ,030
23015 ,431
23140 ,430
23562 ,031
23687 ,231
, -19
23687, Level_End 
