0, Level_Start 
0 ,020
703 ,430
796 ,230
1546 ,431
1625 ,030
1796 ,430
1921 ,031
2093 ,030
2218 ,431
2296 ,430
2578 ,431
2703 ,430
2750 ,031
3125 ,030
3671 ,431
3796 ,031
3843 ,430
4328 ,431
4421 ,030
4671 ,430
4921 ,031
5250 ,431
5328 ,430
5953 ,00
6046 ,00
6078 ,031
6218 ,030
6296 ,20
6375 ,431
6421 ,330
6546 ,031
6625 ,030
6718 ,20
6968 ,031
7000 ,331
7468 ,030
8078 ,031
8453 ,030
8500 ,20
8578 ,330
8703 ,331
8875 ,430
9125 ,431
9171 ,330
9625 ,030
9671 ,331
9703 ,430
10078 ,031
10625 ,030
10875 ,431
10921 ,330
10953 ,331
11000 ,430
11093 ,431
11171 ,030
11296 ,430
11578 ,431
11625 ,031
11875 ,030
12328 ,031
12750 ,330
13046 ,331
13171 ,030
13875 ,031
14250 ,030
14921 ,031
14953 ,430
15296 ,431
15750 ,430
15843 ,030
16328 ,211
16421 ,431
16671 ,430
16718 ,211
16953 ,431
17171 ,031
17296 ,430
17500 ,431
17546 ,330
17968 ,331
18171 ,030
18250 ,30
18375 ,330
18500 ,031
18578 ,331
18625 ,430
18671 ,030
18703 ,00
18750 ,20
18921 ,431
19000 ,031
19125 ,430
19250 ,030
19328 ,20
19500 ,431
19546 ,330
19578 ,031
19921 ,120
20921 ,331
20953 ,430
21625 ,030
21921 ,231
, -19
21921, Level_End 
