0, Level_Start 
0 ,020
640 ,430
672 ,230
1093 ,030
1797 ,031
2968 ,030
3047 ,20
3297 ,031
3422 ,431
3500 ,030
3843 ,430
3968 ,030
4000 ,00
4047 ,20
4125 ,00
4250 ,00
4297 ,031
4390 ,431
4422 ,330
4765 ,030
4797 ,331
4843 ,430
5093 ,031
5297 ,431
5343 ,330
5422 ,20
5687 ,031
5718 ,331
5750 ,430
5922 ,030
6015 ,30
6265 ,031
6797 ,431
7093 ,330
7140 ,120
8000 ,331
8047 ,430
8297 ,431
8500 ,030
8765 ,430
8922 ,211
9047 ,431
9375 ,031
9422 ,430
9797 ,030
10468 ,031
10718 ,431
10843 ,430
11265 ,011
11718 ,431
11765 ,330
11968 ,331
12015 ,430
12218 ,030
12265 ,10
12468 ,031
12593 ,030
12640 ,431
12843 ,031
12968 ,330
13140 ,030
13187 ,10
13297 ,331
13343 ,430
13390 ,031
13765 ,030
13797 ,10
13968 ,431
14015 ,330
14172 ,331
14218 ,430
14625 ,431
14672 ,330
14797 ,331
14843 ,430
14890 ,431
15015 ,030
15172 ,430
15422 ,031
15750 ,030
16422 ,031
16468 ,030
17218 ,031
17265 ,030
17765 ,031
17843 ,030
18640 ,031
18672 ,030
18890 ,231
, -19
18890, Level_End 
