0, Level_Start 
0 ,020
625 ,430
671 ,230
1046 ,030
1546 ,031
1968 ,030
2421 ,031
2546 ,431
2578 ,330
2953 ,00
3000 ,331
3046 ,430
3250 ,030
3343 ,20
3453 ,431
3500 ,330
3593 ,031
3671 ,030
3750 ,331
4000 ,031
4125 ,030
4171 ,00
4203 ,20
4296 ,330
4468 ,031
4500 ,331
4546 ,430
4578 ,030
4671 ,20
4796 ,00
4921 ,031
5000 ,030
5078 ,20
5203 ,00
5343 ,031
5500 ,030
5578 ,20
5828 ,031
5921 ,030
6000 ,20
6203 ,431
6250 ,031
6296 ,430
6546 ,030
7078 ,011
7500 ,031
7625 ,431
8125 ,430
8421 ,431
8453 ,030
8796 ,430
9000 ,031
9546 ,030
10296 ,031
10468 ,030
10625 ,431
10953 ,430
11093 ,031
11625 ,030
12171 ,031
12218 ,431
12468 ,030
12625 ,430
13078 ,031
13546 ,030
13750 ,431
13875 ,330
14171 ,031
14546 ,231
14625 ,021
14718 ,331
14750 ,230
14921 ,430
15000 ,121
15171 ,030
15421 ,431
15500 ,430
15578 ,431
15625 ,330
15750 ,331
15796 ,430
15828 ,431
15875 ,430
16500 ,030
16921 ,031
17375 ,030
17828 ,430
17953 ,031
18000 ,030
18296 ,231
, -19
18296, Level_End 
