0, Level_Start 
0 ,020
735 ,230
1235 ,030
1282 ,330
1532 ,331
1907 ,031
2063 ,430
2235 ,030
2907 ,031
2985 ,030
3032 ,00
3532 ,00
3657 ,031
4157 ,030
4188 ,431
4329 ,430
4610 ,431
4657 ,031
4860 ,030
5407 ,031
5829 ,030
6563 ,031
6735 ,330
6860 ,331
6985 ,430
7657 ,031
8282 ,431
8313 ,330
8860 ,331
8907 ,430
9282 ,431
9313 ,030
9782 ,031
9860 ,231
, 09
9860, Level_End 
0, Level_Start 
12657 ,020
13235 ,430
13407 ,230
13782 ,030
14375 ,211
14735 ,00
14782 ,00
14860 ,031
14938 ,431
14985 ,330
15360 ,331
15407 ,430
15907 ,00
15938 ,00
16063 ,031
16688 ,030
16860 ,430
17157 ,031
17282 ,431
17641 ,030
17860 ,430
18032 ,431
18063 ,330
18157 ,031
18391 ,331
18438 ,430
18516 ,431
18735 ,030
19063 ,430
19235 ,031
19454 ,431
19766 ,430
19860 ,030
20688 ,031
21032 ,030
21688 ,031
21782 ,431
21829 ,330
21954 ,331
21985 ,430
22610 ,431
22672 ,330
23829 ,331
23860 ,430
24282 ,431
24329 ,330
24438 ,331
24485 ,430
25188 ,431
25313 ,030
25563 ,430
25813 ,031
25860 ,431
26532 ,030
26860 ,330
27079 ,011
27157 ,331
27485 ,330
27563 ,031
27782 ,331
27813 ,430
28157 ,431
28204 ,231
28438 ,021
28563 ,430
28688 ,230
28813 ,431
28860 ,330
29157 ,331
29188 ,430
29282 ,030
29938 ,031
31938 ,030
32032 ,431
32110 ,430
32532 ,031
32735 ,431
32766 ,330
33157 ,331
33188 ,430
33313 ,030
33532 ,231
, -19
33532, Level_End 
