0, Level_Start 
0 ,020
813 ,430
891 ,230
1234 ,030
1938 ,031
2313 ,030
2359 ,00
2391 ,20
2516 ,00
2641 ,031
2688 ,431
2766 ,430
2844 ,030
2938 ,20
3094 ,431
3141 ,330
3188 ,031
3313 ,030
3484 ,331
3641 ,031
3734 ,330
3813 ,20
4063 ,031
4141 ,331
4188 ,030
4266 ,20
4438 ,431
4484 ,330
4516 ,031
4641 ,331
4688 ,430
4719 ,030
4984 ,00
5094 ,031
5141 ,030
5219 ,431
5469 ,031
5938 ,430
6266 ,120
7391 ,030
8016 ,031
8188 ,030
8359 ,020
9141 ,211
9188 ,430
9469 ,431
9516 ,330
9609 ,031
9641 ,331
9688 ,430
10016 ,030
10688 ,031
10938 ,030
11641 ,031
11766 ,030
12438 ,031
13891 ,030
14109 ,231
, -19
14109, Level_End 
