0, Level_Start 
0 ,020
766 ,430
860 ,230
1235 ,030
1516 ,431
1563 ,430
1641 ,031
2938 ,030
3563 ,431
3594 ,031
3766 ,030
4016 ,430
4266 ,031
4391 ,030
4938 ,011
4985 ,431
5016 ,430
5188 ,031
5485 ,431
5563 ,430
5813 ,030
6485 ,031
6516 ,431
6563 ,330
6688 ,331
6735 ,430
6813 ,030
7360 ,221
7438 ,031
7485 ,231
7688 ,431
7719 ,330
7766 ,230
7938 ,331
7985 ,430
8063 ,030
8735 ,031
9094 ,030
9860 ,031
10110 ,030
10563 ,00
10641 ,431
10688 ,031
10891 ,430
11110 ,030
11344 ,431
11391 ,330
11641 ,011
11688 ,331
11719 ,430
12063 ,431
12391 ,021
12516 ,031
13063 ,030
13516 ,011
13563 ,430
13766 ,431
13891 ,430
14016 ,031
14516 ,030
14563 ,00
14594 ,20
14641 ,00
14844 ,031
15016 ,030
15063 ,431
15141 ,430
15313 ,031
15688 ,231
, -19
15688, Level_End 
