output_20110322_165645.txt
110322_165646;891;0.083333;0.333333;3.000000;891;1307912;-0.322285;0.000000;0.024933;0.023953;0.975610;1.278643;110.029816;160.789185;110.213013;147.350571;111.325493;201.948517;110.894287;187.734787;110.023010;154.133865;110.932503;194.901993;114.054604;154.069885;106.021858;154.069885;116.013672;194.841644;105.928047;194.841644;152.000000;154.882629;152.000000;187.490128;154.911911;169.839722;149.850021;169.768295;104.028961;160.723465;101.209908;147.425461;103.243393;201.927719;102.894920;187.451904;133.362976;173.689682;0.083333;0.333333;3.000000
110322_165647;1437;0.416667;0.666667;3.000000;1437;1307912;-0.146690;0.000000;0.011646;0.015972;0.975610;-0.104350;110.525429;161.150406;110.692375;147.628357;111.754601;202.292053;111.422119;188.129105;110.522522;154.459091;110.448303;195.231171;114.620407;154.389374;106.522614;154.389374;116.565445;195.210571;106.439949;195.210571;152.000000;155.032227;152.000000;187.751877;155.225403;170.207108;150.199280;170.129974;104.525558;161.299789;101.684792;147.765060;103.648834;202.246536;103.422989;188.024216;133.961426;174.012100;0.416667;0.666667;3.000000
110322_165647;2000;0.750000;1.000000;3.000000;2000;1307912;-4.121220;0.000000;0.017375;0.012721;0.926829;1.449214;110.185181;161.373840;110.361702;147.752304;111.623238;202.473892;111.207375;188.320404;110.182274;156.662384;111.161140;195.374008;114.326797;154.563080;106.181404;154.563080;116.267448;195.397156;106.227219;195.397156;152.000000;154.970062;152.000000;187.770248;155.036942;170.171509;150.006012;170.156479;104.204819;161.496719;101.366249;147.879517;103.524300;202.479370;103.262794;188.189331;133.718323;174.083405;0.750000;1.000000;3.000000
110322_165648;2562;1.083333;1.333333;3.000000;2562;1307912;-1.213929;0.000000;0.029385;0.007295;0.926829;-0.385269;108.708794;160.242172;109.137833;146.968445;110.392242;201.643158;109.458473;187.090286;109.701714;154.721054;109.442360;193.310181;112.886406;153.605316;104.697899;153.605316;114.641090;194.366730;104.515823;194.366730;150.000000;155.122711;150.000000;187.684296;152.794632;169.125244;147.774124;169.080536;102.728134;160.376022;100.162621;147.437988;102.249229;201.643982;101.524368;186.778381;131.382889;172.985306;1.083333;1.333333;3.000000
110322_165648;3125;1.416667;1.666667;3.000000;3125;1307912;-2.117101;0.000000;0.051658;0.007624;0.975610;1.382947;107.415466;161.102051;108.093468;147.425888;109.461273;202.069687;108.300629;187.879684;108.417175;155.456482;109.390999;195.814819;111.912247;154.263977;103.403099;154.263977;114.394463;194.974686;103.337410;194.974686;147.000000;155.626465;147.000000;189.196106;149.930466;168.897018;145.596588;169.412186;101.354515;161.488297;99.053215;148.206726;101.205772;202.010330;100.062424;187.242661;130.432083;173.442764;1.416667;1.666667;3.000000
110322_165649;3687;1.750000;2.000000;3.000000;3687;1307912;-0.047802;0.000000;0.062714;0.017264;0.951219;1.315392;108.279167;160.424866;108.832809;146.989700;110.041710;201.714981;109.165230;187.275070;108.250565;153.985565;109.154800;193.385284;112.559265;153.707275;104.269600;153.707275;114.250023;194.495026;104.256142;194.495026;148.000000;155.479889;148.000000;188.277328;151.282974;169.048264;146.624039;168.993073;102.230415;160.703690;99.822830;147.797943;101.931519;201.689758;100.985863;186.596146;130.858047;172.897095;1.750000;2.000000;3.000000
110322_165649;4234;2.083333;2.333333;3.000000;4234;1307912;1.578847;0.000000;0.064846;0.030701;0.975610;1.339539;108.395569;160.754166;108.914276;147.248611;110.143173;202.036270;109.324333;187.551163;108.366653;154.257126;109.310883;194.657532;112.668808;154.001389;104.387100;154.001389;114.365257;194.793716;104.425018;194.793716;149.000000;155.449600;149.000000;188.051178;152.164215;169.059418;147.306320;169.233627;102.333054;161.066422;99.897217;148.072769;102.085510;201.960922;101.177376;186.966431;130.769119;173.182022;2.083333;2.333333;3.000000
110322_165650;4781;2.416667;2.666667;3.000000;4781;1307912;-2.364910;0.000000;0.045858;0.009640;0.926829;1.642223;108.808472;161.243408;108.941429;147.542572;110.564751;202.435822;109.916794;188.120026;109.783195;156.566025;110.887451;195.101578;113.043213;154.392990;104.799248;154.392990;114.943771;195.277924;104.991333;195.277924;150.000000;155.388550;150.000000;188.107010;152.954895;169.417435;148.077087;169.632065;102.750427;161.588898;100.164986;148.279327;102.490631;202.343689;101.773621;187.597107;131.375732;173.598236;2.416667;2.666667;3.000000
110322_165651;5344;2.750000;3.000000;3.000000;5344;1307912;-1.223855;0.000000;0.042712;-0.003074;0.926829;1.789262;109.249077;161.345398;109.294678;147.632141;110.981911;202.621353;110.452164;188.209625;109.218681;155.646072;110.424652;194.270737;113.484467;154.488770;105.236099;154.488770;115.459160;195.415482;105.558907;195.415482;151.000000;155.426300;151.000000;188.187027;153.616180;169.703888;148.763641;169.783722;103.191437;161.584442;100.547394;148.396133;102.940224;202.618958;102.296043;187.638840;132.014328;173.815704;2.750000;3.000000;3.000000
110322_165651;5906;3.083333;3.333333;3.000000;5906;1307912;0.679299;0.000000;0.021763;-0.003684;0.951219;1.818044;109.749435;161.317444;109.734749;147.606674;111.392273;202.607208;110.992004;188.207870;110.718735;154.608139;111.977669;194.290344;113.985680;154.462067;105.734398;154.462067;116.022484;195.407532;106.088448;195.407532;151.000000;155.476288;151.000000;188.155640;154.118088;169.866226;149.282654;169.754318;103.689537;161.401123;100.952873;148.352005;103.365417;202.705673;102.852829;187.533310;132.683792;173.797852;3.083333;3.333333;3.000000
