output_20120222_012230.txt
120222_012231;968;0.083333;0.333333;3.000000;968;1242376;-3.553335;0.000000;0.107470;-0.084249;0.975610;1.577627;80.636993;152.696457;80.628319;132.843872;92.791435;193.049332;88.557549;173.346329;79.593742;143.654175;80.711372;184.254257;84.598473;142.770157;76.577477;142.770157;93.389366;183.197830;83.764465;183.197830;131.000000;143.169235;131.000000;174.051773;136.869415;158.430496;126.059715;158.830170;65.643410;153.106613;67.648003;133.547913;80.178734;193.045410;79.551834;173.546143;120.037102;161.948105;0.083333;0.333333;3.000000
120222_012232;1421;0.416667;0.666667;3.000000;1421;1242376;1.400312;0.000000;0.262442;0.005263;0.952381;2.018619;76.779083;152.886917;76.843307;133.712601;90.059708;193.130142;84.910500;173.571289;75.761055;142.778961;77.193848;183.450653;80.725693;143.299759;72.747566;143.299759;89.766754;183.350708;80.238617;183.350708;127.000000;142.722443;127.000000;174.747925;133.292526;157.598175;122.196419;157.780563;61.840847;153.367737;63.978470;134.463165;77.161041;194.767029;75.968208;172.937393;116.138916;161.142853;0.416667;0.666667;3.000000
120222_012232;1906;0.750000;1.000000;3.000000;1906;1242376;1.264368;0.000000;0.263055;-0.005834;0.928571;1.230752;74.766380;153.812210;75.030083;134.773911;87.976280;193.867722;82.231415;174.711945;74.912254;144.072525;75.769180;183.979492;78.794258;144.293060;70.917603;144.293060;86.772835;184.289841;77.802856;184.289841;123.000000;145.406281;123.000000;176.754745;128.799652;158.545135;118.252045;158.790085;60.656136;153.989975;63.024944;137.003906;75.395500;194.125198;73.700920;172.857162;112.342041;161.743607;0.750000;1.000000;3.000000
120222_012233;2375;1.083333;1.333333;3.000000;2375;1242376;3.858827;0.000000;0.244199;0.019495;0.904762;-1.106783;77.203590;150.140411;77.461464;131.907837;87.108971;192.209167;83.788834;171.180206;77.426575;140.906845;76.690414;179.030869;81.373253;141.024124;73.498070;141.024124;88.136192;181.694687;78.753479;181.694687;125.000000;143.922943;125.000000;175.580215;130.447556;156.788559;120.039612;156.280670;63.164928;149.993286;65.620422;133.824066;76.569550;192.406403;75.156464;169.134171;114.192940;158.734009;1.083333;1.333333;3.000000
120222_012233;2765;1.416667;1.666667;3.000000;2765;1242376;6.140542;0.000000;0.202534;0.107147;0.904762;-3.489553;77.123970;146.833618;77.382050;128.984863;86.476578;189.912811;83.379036;167.989487;77.379570;137.820709;75.042931;176.158539;81.373695;137.909241;73.412880;137.909241;87.830261;178.951141;78.125130;178.951141;124.000000;141.607132;124.000000;173.811188;129.673691;154.378784;119.462685;153.593491;62.933609;146.621948;65.507759;130.805695;75.886208;189.943268;74.414970;165.820389;113.680717;155.863068;1.416667;1.666667;3.000000
120222_012233;3234;1.750000;2.000000;3.000000;3234;1242376;7.443334;0.000000;0.208880;0.181932;0.928571;-1.986602;75.669289;144.591263;76.012657;127.028580;85.662231;187.446869;81.786301;165.636429;75.962738;134.677460;74.611420;173.655121;80.022324;135.809921;71.973969;135.809921;86.187614;176.541656;76.741928;176.541656;122.000000;139.205032;122.000000;171.457153;128.163345;151.920120;117.724182;150.878830;61.341789;144.545807;64.045044;128.945786;74.865845;187.382996;72.914055;163.491669;111.844604;153.436478;1.750000;2.000000;3.000000
120222_012234;3703;2.083333;2.333333;3.000000;3703;1242376;10.937845;0.000000;0.323237;0.269844;0.904762;-3.258134;70.112282;140.845001;70.912888;124.241287;81.199203;184.798111;74.978004;162.700317;70.579330;131.020126;68.404335;169.246597;74.332878;132.543152;66.640892;132.543152;79.538467;173.749207;70.757088;173.749207;116.000000;137.723557;116.000000;170.648941;122.042854;147.103287;110.643944;145.653198;55.545403;141.688126;58.845547;128.327087;70.779007;185.860031;66.675949;159.158295;104.463219;149.094833;2.083333;2.333333;3.000000
120222_012234;4171;2.416667;2.666667;3.000000;4171;1242376;7.613829;0.000000;0.352540;0.255889;0.904762;-0.192575;72.516640;144.646347;73.024750;126.836220;83.432198;187.064240;78.537750;166.806335;72.886108;135.914886;72.755798;174.704895;76.960037;135.741287;68.813416;135.741287;82.885956;176.935287;73.967033;176.935287;119.000000;138.899551;119.000000;172.526886;125.269592;150.505280;114.184685;149.575287;57.847462;145.114609;60.772415;130.276794;72.885696;187.986267;69.874298;163.362305;108.046333;153.201172;2.416667;2.666667;3.000000
120222_012235;4546;2.750000;3.000000;3.000000;4546;1242376;5.332539;0.000000;0.360244;0.210542;0.904762;-1.110744;73.023827;146.596558;73.348518;128.578369;84.070465;188.834854;79.392899;168.741241;73.349792;137.739700;72.594604;176.709610;77.484970;137.587463;69.149536;137.587463;83.746872;178.788055;74.791550;178.788055;120.000000;140.225433;120.000000;174.042587;126.168022;152.392044;115.104134;151.503006;58.322342;147.112122;61.200497;132.055008;73.360306;189.883804;70.699867;165.368240;108.972755;155.018570;2.750000;3.000000;3.000000
120222_012235;4953;3.083333;3.333333;3.000000;4953;1242376;4.428726;0.000000;0.336838;0.171157;0.904762;-0.890294;74.006271;147.118958;74.291931;128.966858;84.925499;189.209015;80.478470;169.256165;74.322617;138.236221;73.720261;177.018005;78.491211;138.042908;70.128395;138.042908;84.786125;179.232590;75.901161;179.232590;121.000000;140.612106;121.000000;174.147232;126.784111;152.953598;115.961807;152.212112;59.378223;147.443909;62.186138;132.398376;74.268097;190.023605;71.809669;165.880203;109.895729;155.520172;3.083333;3.333333;3.000000
